,rooms,area,rent,street,zip_code,latitude,longitude,rent_norm
673,2,82,12850,Teglholmsgade,2450,55.6524298,12.5454418,156.70731707317074
674,1,38,9300,Øresundsvej,2300,55.6606262,12.6136963,244.73684210526315
675,4,136,18900,Glostervej,2500,55.6539886,12.5045368,138.97058823529412
676,4,101,13957,Hannemanns Allé,2300,55.626185,12.5762249,138.1881188118812
677,2,74,10995,Møllevangen,2610,55.7051143,12.4353148,148.5810810810811
678,3,119,19240,Marguerite Vibys Plads,2000,55.6838768,12.5040415,161.68067226890756
679,3,67,13700,Halldór Laxness Vej,2300,55.637524,12.5814868,204.47761194029852
680,3,76,13600,Emma Gads Vej,2300,55.6383149,12.5810963,178.94736842105263
681,3,114,14800,Bygården,2700,55.71770009999998,12.4878235,129.82456140350877
682,3,97,12900,Næsbyvej,2610,55.68367019999999,12.4539491,132.98969072164948
683,2,111,18520,Islands Brygge,2300,55.6618119,12.5696679,166.84684684684686
684,2,43,10250,Poppelstykket,2450,55.6515557,12.5119233,238.37209302325581
685,1,32,7334,Theklavej,2400,55.70550189999999,12.5271191,229.1875
686,1,162,22275,Nørrebrogade,2200,55.6946944,12.5488979,137.5
687,3,76,13400,Emma Gads Vej,2300,55.6383149,12.5810963,176.31578947368422
688,4,100,17200,Michael Strunges Vej,2300,55.6377956,12.5818321,172.0
689,3,91,14000,Emma Gads Vej,2300,55.6378427,12.580475,153.84615384615384
690,2,52,10100,Gadelandet,2700,55.7104602,12.4844416,194.23076923076923
691,1,28,7927,Jorisvej,2300,55.645948,12.6361201,283.10714285714283
692,2,141,30000,Strandgade,1401,55.67720509999998,12.5965392,212.7659574468085
693,3,79,11250,Gadelandet,2700,55.7115422,12.4809887,142.40506329113924
694,1,44,9000,Søndre Fasanvej,2500,55.6678805,12.5169621,204.54545454545453
695,2,140,27000,Baunegårdsvej,2900,55.740025,12.5519331,192.85714285714286
696,2,43,11000,Tagensvej,2200,55.7052857,12.543816,255.8139534883721
697,2,79,13825,Irmavej,2610,55.6770177,12.4355482,175.0
698,2,129,22500,Pakhusvej,2100,55.6975083,12.5935901,174.41860465116278
699,2,68,11400,Gunnekær,2610,55.68256179999998,12.4561229,167.64705882352942
700,4,104,17200,Teglholmens Østkaj,2450,55.64917459999998,12.5549727,165.3846153846154
701,2,148,22000,Marskensgade,2100,55.7070483,12.5761134,148.64864864864865
702,3,105,14300,Irmavej,2610,55.6770177,12.4355482,136.1904761904762
703,2,64,10350,Else Alfelts Vej,2300,55.6174184,12.5663495,161.71875
704,2,57,11700,Emma Gads Vej,2300,55.6383149,12.5810963,205.26315789473685
705,4,165,35000,Herluf Trolles Gade,1052,55.6792378,12.5892065,212.12121212121212
706,4,111,17200,Vestre Teglgade,2450,55.6531338,12.5481159,154.95495495495496
707,1,35,8250,Katrinedalsvej,2720,55.688441,12.4914759,235.71428571428572
708,4,103,15100,Ørestads Boulevard,2300,55.636709,12.582897,146.60194174757282
709,4,102,14000,Gadelandet,2700,55.7112397,12.4802508,137.2549019607843
710,2,91,13484,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,148.17582417582418
711,3,108,13400,Gladsaxevej,2860,55.7387222,12.4888173,124.07407407407408
712,3,100,14600,Andrea Brochmanns Gade,2450,55.650208,12.533693,146.0
713,2,64,11350,Else Alfelts Vej,2300,55.6174184,12.5663495,177.34375
714,3,192,100000,Martin Luther Kings Vej,2450,55.657782,12.5621198,520.8333333333334
715,4,102,16800,Teglholmens Østkaj,2450,55.6491747,12.553826,164.7058823529412
716,4,117,15200,Ørestad Boulevard,2300,55.6403311,12.5829753,129.9145299145299
717,4,111,16200,Vestre Teglgade,2450,55.6531338,12.5481159,145.94594594594594
718,4,128,17900,Otto Brandenburgs Vej,2450,55.6448797,12.5506094,139.84375
719,6,139,16900,Else Sørensens Vej,2610,55.68368220000001,12.4586118,121.58273381294964
720,5,133,18700,Else Alfelts Vej,2300,55.6180045,12.5665812,140.6015037593985
721,3,100,17850,Strandvejen,2100,55.7196919,12.5771189,178.5
722,3,65,14032,Njalsgade,2300,55.6630951,12.5935843,215.87692307692308
723,3,83,12500,Gadelandet,2700,55.7115422,12.4809887,150.6024096385542
724,3,83,13600,Etta Camerons Vej,2450,55.6459713,12.5460657,163.85542168674698
725,1,31,7400,Vanløse Allé,2720,55.6884627,12.4943031,238.70967741935485
726,3,183,29500,ØSTERBROGADE,2100,55.7077197,12.5770344,161.20218579234972
727,4,111,17200,Vestre Teglgade,2450,55.6531338,12.5481159,154.95495495495496
728,4,104,15000,Else Alfelts Vej,2300,55.6189696,12.5678022,144.23076923076923
729,3,69,13200,Fanny Jensens Plads,2450,55.650043,12.53649,191.30434782608697
730,2,65,11900,Richard Mortensens Vej,2300,55.61729010000002,12.5700323,183.07692307692307
731,6,195,35000,Store Kongensgade,1264,55.6825413,12.5859821,179.48717948717947
732,4,92,14100,Gadelandet,2700,55.711801,12.480088,153.2608695652174
733,3,89,14950,Poul,2500,55.6593381,12.5106728,167.97752808988764
734,4,96,13900,Hannemanns Allé,2300,55.626185,12.5762249,144.79166666666666
735,2,68,11400,Gunnekær,2610,55.68256179999998,12.4561229,167.64705882352942
736,5,139,18995,Auroravej,2610,55.6761934,12.4719775,136.6546762589928
737,3,90,13778,Gyngemose Parkvej,2860,55.7261207,12.478513,153.0888888888889
738,2,102,15300,JYLLINGEVEJ,2720,55.69189979999999,12.4835055,150.0
739,2,132,17000,Amagerbrogade,2300,55.6541904,12.6111424,128.78787878787878
740,1,69,12900,Montagehalsvej,2500,55.6592877,12.5138853,186.95652173913044
741,1,28,7957,Jorisvej,2300,55.645948,12.6361201,284.17857142857144
742,2,52,12200,Michael Strunges Vej,2300,55.6379214,12.5813706,234.6153846153846
743,1,52,9436,Frederikssundsvej,2400,55.7012191,12.5357119,181.46153846153845
744,3,69,13525,Robert Jacobsens Vej,2300,55.6202704,12.5734617,196.0144927536232
745,2,107,17500,Reventlowsgade,1651,55.671337,12.564363,163.55140186915887
746,1,28,7927,Jorisvej,2300,55.645948,12.6361201,283.10714285714283
747,3,98,18100,Marmorvej,2100,55.70376290000001,12.5955767,184.69387755102042
748,4,103,15400,Else Alfelts Vej,2300,55.6189696,12.5678022,149.51456310679612
749,1,126,17900,Kastelsvej,2100,55.6968808,12.5843399,142.06349206349208
750,3,92,13500,Irmavej,2610,55.6770177,12.4355482,146.7391304347826
751,5,169,18800,Amager Landevej,2770,55.636801,12.6186411,111.24260355029585
752,3,94,12995,Ørestads Boulevard,2300,55.636709,12.582897,138.24468085106383
753,3,153,30000,Frederiksgade,1265,55.6845082,12.5892592,196.07843137254903
754,5,127,17395,Ringholmvej,2700,55.6984402,12.5048056,136.96850393700788
755,3,153,19000,Bøllundvej,2770,55.6111462,12.5856906,124.18300653594771
756,4,111,16175,Glamsbjergvej,2770,55.6334885,12.5973234,145.72072072072072
757,3,108,19900,Mariendalsvej,2000,55.6909998,12.5318338,184.25925925925927
758,2,73,12630,Robert Jacobsens Vej,2300,55.6178099,12.572924,173.013698630137
759,3,67,12800,Robert Jacobsens Vej,2300,55.6183723,12.5731109,191.044776119403
760,3,86,15496,Njalsgade,2300,55.6630951,12.5935843,180.1860465116279
761,3,88,14300,Trekronergade,2500,55.652591,12.520118,162.5
762,3,113,14750,Ørestad Boulevard,2300,55.6403311,12.5829753,130.53097345132744
763,1,23,7150,C.F. Richs Vej,2000,55.68671,12.5039269,310.8695652173913
764,2,63,12470,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,197.93650793650792
765,1,30,6250,Gyngemose Parkvej,2860,55.7272847,12.4799332,208.33333333333334
766,4,94,16450,Etta Camerons Vej,2450,55.64548809999999,12.5457852,175.0
767,1,52,9436,Frederikssundsvej,2400,55.7012191,12.5357119,181.46153846153845
768,4,103,15400,Else Alfelts Vej,2300,55.6189696,12.5678022,149.51456310679612
769,3,136,19995,Nørregårdsbakken,2610,55.6902767,12.4619402,147.02205882352942
770,4,113,15595,Ringholmvej,2700,55.697421,12.5051432,138.00884955752213
771,2,140,27000,Baunegårdsvej,2900,55.740025,12.5519331,192.85714285714286
772,4,120,15898,Kaffevej,2610,55.67641889999999,12.4364135,132.48333333333332
773,4,113,15800,Vestre Teglgade,2450,55.6541782,12.5490552,139.8230088495575
774,1,44,9200,Søndre Fasanvej,2500,55.6678805,12.5169621,209.0909090909091
775,4,119,15800,Ørestads Boulevard,2300,55.636709,12.582897,132.7731092436975
776,2,59,11300,Ørestads Boulevard,2300,55.636709,12.582897,191.52542372881356
777,2,83,12426,Gyngemose Parkvej,2860,55.7261207,12.478513,149.710843373494
778,4,102,14450,Emma Gads Vej,2300,55.63596070000001,12.579753,141.66666666666666
779,3,68,12100,Gadelandet,2700,55.7110946,12.4792902,177.94117647058823
780,2,104,19000,Amerika Plads,2100,55.6991961,12.5936566,182.69230769230768
781,2,57,11700,Emma Gads Vej,2300,55.6383072,12.5812413,205.26315789473685
782,2,43,10250,Poppelstykket,2450,55.6513066,12.5111867,238.37209302325581
783,3,140,40100,Drechselsgade,2300,55.6576031,12.5680071,286.42857142857144
784,2,29,10600,Finsensvej,2000,55.68118870000001,12.5186236,365.51724137931035
785,3,76,11800,Gunnekær,2610,55.6822026,12.4546107,155.26315789473685
786,3,80,14500,Øresundsvej,2300,55.6630307,12.6269288,181.25
787,4,132,14781,Hyld Ager,2770,55.6066426,12.5926814,111.97727272727273
788,2,101,18500,Islands Brygge,2300,55.6625574,12.5711003,183.16831683168317
789,2,63,10950,Else Alfelts Vej,2300,55.6174184,12.5663495,173.8095238095238
790,4,118,17200,Ved Stigbordene,2450,55.6441232,12.5494484,145.76271186440678
791,4,94,15900,Etta Camerons Vej,2450,55.64548809999999,12.5457852,169.14893617021278
792,4,131,16000,Ørestads Blvd.,2300,55.63511219999998,12.5829618,122.13740458015268
793,4,113,14200,Gadelandet,2700,55.7115422,12.4809887,125.66371681415929
794,4,97,14600,Aage Knudsens Strøg,2610,55.6889548,12.4492456,150.51546391752578
795,3,84,14500,Ørestads Boulevard,2300,55.6398911,12.5829104,172.61904761904762
796,3,121,20300,Nytorv,1450,55.6778296,12.5732055,167.76859504132233
797,2,130,23300,Anker Heegaards Gade,1572,55.6715493,12.5733981,179.23076923076923
798,2,64,11800,Emma Gads Vej,2300,55.6381171,12.5807981,184.375
799,3,83,12200,Gadelandet,2700,55.7115422,12.4809887,146.9879518072289
800,3,88,14300,Trekronergade,2500,55.652591,12.520118,162.5
801,2,74,12950,Etta Camerons Vej,2450,55.6461064,12.5473264,175.0
802,3,83,12500,Gadelandet,2700,55.7115422,12.4809887,150.6024096385542
803,2,43,11000,Tagensvej,2200,55.7052857,12.543816,255.8139534883721
804,2,64,10750,Else Alfelts Vej,2300,55.6174184,12.5663495,167.96875
805,3,86,15080,Njalsgade,2300,55.6630951,12.5935843,175.34883720930233
806,1,43,8385,Frederikssundsvej,2400,55.7012191,12.5357119,195.0
807,2,105,17094,Venøgade,2100,55.7125374,12.564038,162.8
808,4,117,15200,Ørestad Boulevard,2300,55.6403311,12.5829753,129.9145299145299
809,1,68,11024,Jorisvej,2300,55.64660629999998,12.6365771,162.11764705882354
810,4,93,13750,Korsdalsvej,2610,55.67595439999998,12.4345681,147.8494623655914
811,2,188,55000,Islands Brygge,2300,55.656803,12.5655565,292.5531914893617
812,1,105,13500,Nyrnberggade,2300,55.6666063,12.6173537,128.57142857142858
813,4,98,14300,Aage Knudsens Strøg,2610,55.6889548,12.4492456,145.91836734693877
814,2,74,11700,Aage Knudsens Strøg,2610,55.6889548,12.4492456,158.1081081081081
815,1,32,11000,Store Kongensgade,1264,55.686301,12.5895689,343.75
816,3,102,18200,Marmorvej,2100,55.7038439,12.5945528,178.4313725490196
817,3,104,16450,Lergravsvej,2300,55.663616,12.624077,158.17307692307693
818,3,102,14000,Børge Olsens Plads,2610,55.67117589999999,12.4728844,137.2549019607843
819,2,83,12000,Irmavej,2610,55.6768504,12.4362196,144.57831325301206
820,2,148,22000,Marskensgade,2100,55.7070483,12.5761134,148.64864864864865
821,1,30,8409,Jorisvej,2300,55.645948,12.6361201,280.3
822,2,63,12000,Emma Gads Vej,2300,55.6379972,12.5807523,190.47619047619048
823,3,119,14950,Robert Jacobsens Vej,2300,55.6205107,12.5735633,125.63025210084034
824,2,63,13734,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,218.0
825,1,32,7334,Theklavej,2400,55.70550189999999,12.5271191,229.1875
826,1,53,10200,Poul Bundgaards Vej,2500,55.6591062,12.5100733,192.45283018867926
827,4,117,19176,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,163.89743589743588
829,3,78,14000,Michael Strunges Vej,2300,55.6377494,12.5810511,179.48717948717947
830,3,104,14250,Børge Olsens Plads,2610,55.67117589999999,12.4728844,137.01923076923077
831,4,156,20900,Pladehals Allé,2450,55.6561101,12.5497959,133.97435897435898
832,3,98,17300,Skindergade,1159,55.67956820000001,12.5742476,176.53061224489795
833,1,49,10000,Siljangade,2300,55.66874499999999,12.613605,204.08163265306123
834,2,67,11150,Børge Olsens Plads,2610,55.67117589999999,12.4728844,166.4179104477612
835,2,64,11050,Kaffevej,2610,55.6764488,12.4364167,172.65625
836,2,63,12300,Emma Gads Vej,2300,55.6349421,12.579119,195.23809523809524
837,2,65,11900,Richard Mortensens Vej,2300,55.61729010000002,12.5700323,183.07692307692307
838,4,107,13900,Gadelandet,2700,55.7115422,12.4809887,129.90654205607476
839,2,63,11800,Richard Mortensens Vej,2300,55.6197972,12.5710961,187.3015873015873
840,1,48,10381,Svend Trøsts Vej,1912,55.67942499999998,12.5514368,216.27083333333334
841,4,261,28000,Store Kongensgade,1264,55.6861282,12.5892638,107.27969348659003
842,3,92,14000,Vestre Teglgade,2450,55.6550887,12.5478424,152.17391304347825
843,2,60,11700,Emma Gads Vej,2300,55.6349421,12.579119,195.0
844,3,71,11950,Gadelandet,2700,55.7110946,12.4792902,168.30985915492957
845,3,92,13500,Irmavej,2610,55.6770177,12.4355482,146.7391304347826
846,2,71,12700,Emma Gads Vej,2300,55.6383072,12.5812413,178.8732394366197
847,3,83,12200,Gadelandet,2700,55.7115422,12.4809887,146.9879518072289
848,3,89,12100,Gyngemose Parkvej,2860,55.7252461,12.4766022,135.95505617977528
849,2,66,11500,Aage Knudsens Strøg,2610,55.6889548,12.4492456,174.24242424242425
850,4,101,15700,Else Alfelts Vej,2300,55.616752,12.5682568,155.44554455445544
851,2,64,11050,Kaffevej,2610,55.6764488,12.4364167,172.65625
852,2,64,11800,Emma Gads Vej,2300,55.6381171,12.5807981,184.375
853,2,63,11560,Rødovrevej,2610,55.68407999999999,12.4651772,183.4920634920635
854,3,96,13158,Hannemanns Allé,2300,55.626185,12.5762249,137.0625
855,1,68,11024,Jorisvej,2300,55.64660629999998,12.6365771,162.11764705882354
856,4,103,14350,Børge Olsens Plads,2610,55.67117589999999,12.4728844,139.32038834951456
857,5,146,15901,Hyld Ager,2770,55.6065406,12.5934049,108.91095890410959
858,1,42,9854,Svend Trøsts Vej,1912,55.67942499999998,12.5514368,234.61904761904762
859,2,66,11600,Aage Knudsens Strøg,2610,55.6889548,12.4492456,175.75757575757575
860,3,80,13050,Else Alfelts Vej,2300,55.6174184,12.5663495,163.125
861,4,108,14511,Kaffevej,2610,55.67641279999999,12.4370807,134.36111111111111
862,4,132,14781,Hyld Ager,2770,55.6066426,12.5926814,111.97727272727273
864,3,70,13250,Else Alfelts Vej,2300,55.619128,12.5686257,189.28571428571428
865,4,101,13850,Else Alfelts Vej,2300,55.6181206,12.5676016,137.12871287128712
866,2,79,11495,Møllevangen,2610,55.70502029999999,12.4332312,145.50632911392404
867,2,91,17500,Anker Heegaards Gade,1571,55.67184349999999,12.5727964,192.30769230769232
868,2,74,11000,Møllevangen,2610,55.70502029999999,12.4332312,148.64864864864865
869,2,74,10995,Møllevangen,2610,55.7050206,12.4332363,148.5810810810811
870,5,134,18000,Else Alfelts Vej,2300,55.619128,12.5686257,134.32835820895522
871,4,94,14050,Børge Olsens Plads,2610,55.67117589999999,12.4728844,149.46808510638297
872,1,32,11000,Store Kongensgade,1264,55.686301,12.5895689,343.75
873,2,66,12300,Emma Gads Vej,2300,55.6382372,12.5813561,186.36363636363637
874,3,70,13250,Else Alfelts Vej,2300,55.619128,12.5686257,189.28571428571428
875,2,105,17094,Venøgade,2100,55.7125374,12.564038,162.8
876,4,113,14200,Gadelandet,2700,55.7115422,12.4809887,125.66371681415929
877,2,48,10200,Gadelandet,2700,55.7104602,12.4844416,212.5
878,4,104,16300,Else Alfelts Vej,2300,55.6189696,12.5678022,156.73076923076923
879,3,97,15700,Else Afelts Vej,2300,55.6194089,12.5679844,161.8556701030928
880,3,97,14900,Else Afelts Vej,2300,55.6194089,12.5679844,153.60824742268042
881,4,81,13900,Else Alfelts Vej,2300,55.6189696,12.5678022,171.60493827160494
882,2,59,11700,Emma Gads Vej,2300,55.638214,12.58092,198.3050847457627
883,3,85,13100,Kaffevej,2610,55.6764488,12.4364167,154.11764705882354
884,2,71,12700,Asger Jorns Allé,2300,55.61974,12.5718695,178.8732394366197
885,4,134,20100,Artillerivej,2300,55.6534925,12.567663,150.0
886,2,63,12000,Emma Gads Vej,2300,55.6379972,12.5807523,190.47619047619048
887,2,55,11200,Ørestad Boulevard,2300,55.6403311,12.5829753,203.63636363636363
888,3,93,15450,Axel Strøbyes Vej,2500,55.6597483,12.5117815,166.1290322580645
889,1,46,10000,Else Alfelts Vej,2300,55.6165207,12.5662034,217.3913043478261
890,2,71,12500,Michael Strunges Vej,2300,55.6377494,12.5810511,176.05633802816902
891,3,73,12400,Gyngemose Parkvej,2860,55.7275956,12.479145,169.86301369863014
892,4,93,13700,Gadelandet,2700,55.7115422,12.4809887,147.31182795698925
893,2,61,12100,Michael Strunges Vej,2300,55.6377548,12.580868,198.36065573770492
894,4,105,14995,Kaffevej,2610,55.67617689999999,12.4360383,142.8095238095238
895,4,103,14250,Børge Olsens Plads,2610,55.67117589999999,12.4728844,138.3495145631068
896,3,84,13800,Else Alfelts Vej,2300,55.6166712,12.5659635,164.28571428571428
897,5,119,16300,Richard Mortensens Vej,2300,55.6185188,12.5709446,136.9747899159664
898,2,107,20800,Puggaardsgade,1573,55.67209150000001,12.5730628,194.39252336448598
899,4,95,13850,Irmavej,2610,55.67698309999999,12.4362041,145.78947368421052
900,2,62,11300,Kaffevej,2610,55.6764488,12.4364167,182.25806451612902
901,2,63,12300,Emma Gads Vej,2300,55.6349421,12.579119,195.23809523809524
902,3,78,14000,Michael Strunges Vej,2300,55.6377494,12.5810511,179.48717948717947
903,4,127,22444,Theodore Roosevelts Vej,2450,55.6588408,12.5593666,176.7244094488189
904,3,106,13350,Gladsaxevej,2860,55.73960899999999,12.48682,125.94339622641509
905,2,63,10750,Else Alfelts Vej,2300,55.6174184,12.5663495,170.63492063492063
906,4,107,13900,Gadelandet,2700,55.7115422,12.4809887,129.90654205607476
907,3,95,17500,Bardenflethsgade,2300,55.6664475,12.5931035,184.21052631578948
908,4,119,15800,Ørestads Boulevard,2300,55.636709,12.582897,132.7731092436975
909,2,62,11200,Kaffevej,2610,55.6764488,12.4364167,180.6451612903226
910,4,88,14150,Gadelandet,2700,55.711801,12.480088,160.79545454545453
911,2,132,17000,Amagerbrogade,2300,55.6541904,12.6111424,128.78787878787878
912,4,116,16150,Ørestad Boulevard,2300,55.6403311,12.5829753,139.22413793103448
913,3,135,20900,Klosterstræde,1161,55.679083,12.575332,154.8148148148148
914,2,83,12000,Irmavej,2610,55.6768504,12.4362196,144.57831325301206
915,2,64,10450,Else Alfelts Vej,2300,55.6174184,12.5663495,163.28125
916,1,30,8409,Jorisvej,2300,55.645948,12.6361201,280.3
917,4,87,11900,Gyngemose Parkvej,2860,55.7266624,12.4804811,136.7816091954023
918,3,70,13600,Emma Gads Vej,2300,55.6379972,12.5807523,194.28571428571428
919,1,43,8385,Frederikssundsvej,2400,55.7012191,12.5357119,195.0
920,4,92,13850,Gadelandet,2700,55.711801,12.480088,150.54347826086956
921,4,92,13850,Gadelandet,2700,55.711801,12.480088,150.54347826086956
922,3,93,16220,Ben Websters Vej,2450,55.6464648,12.5519331,174.40860215053763
923,1,70,16000,Rosenvængets Hovedvej,2100,55.7013125,12.5854108,228.57142857142858
924,2,57,11800,Emma Gads Vej,2300,55.6383072,12.5812413,207.01754385964912
925,3,104,14350,Børge Olsens Plads,2610,55.67117589999999,12.4728844,137.98076923076923
926,4,114,15975,Glamsbjergvej,2770,55.6339304,12.5970708,140.1315789473684
927,2,63,11400,Emma Gads Vej,2300,55.6349421,12.579119,180.95238095238096
928,4,128,18350,Parmagade,2300,55.652689,12.6126369,143.359375
929,3,84,12600,Blomsterstræde,2610,55.6889548,12.4492456,150.0
930,2,67,11150,Børge Olsens Plads,2610,55.67117589999999,12.4728844,166.4179104477612
931,5,120,16500,Else Alfelts Vej,2300,55.6168704,12.5660394,137.5
932,1,23,7050,C.F. Richs Vej,2000,55.68671,12.5039269,306.5217391304348
933,3,80,13250,Else Alfelts Vej,2300,55.6174184,12.5663495,165.625
934,2,64,10750,Else Alfelts Vej,2300,55.6174184,12.5663495,167.96875
935,2,102,15300,JYLLINGEVEJ,2720,55.69189979999999,12.4835055,150.0
936,5,111,16700,Else Alfelts Vej,2300,55.6189696,12.5678022,150.45045045045046
937,4,94,16450,Etta Camerons Vej,2450,55.64548809999999,12.5457852,175.0
938,3,65,14138,Njalsgade,2300,55.6630951,12.5935843,217.5076923076923
939,4,107,14100,Gunnekær,2610,55.6822256,12.4559635,131.77570093457945
940,4,94,13950,Børge Olsens Plads,2610,55.67117589999999,12.4728844,148.40425531914894
941,3,76,13900,Emma Gads Vej,2300,55.6383253,12.5809902,182.89473684210526
942,2,91,13200,Robert Jacobsens Vej,2300,55.6200432,12.573415,145.05494505494505
943,1,46,10000,Else Alfelts Vej,2300,55.6169586,12.5663611,217.3913043478261
944,1,23,7050,C.F. Richs Vej,2000,55.68671,12.5039269,306.5217391304348
945,2,52,11900,Michael Strunges Vej,2300,55.6378413,12.5811397,228.84615384615384
946,4,103,15100,Ørestads Boulevard,2300,55.636709,12.582897,146.60194174757282
947,3,98,14100,Vestre Teglgade,2450,55.6541782,12.5490552,143.87755102040816
948,4,107,14300,Else Sørensens Vej,2610,55.68368220000001,12.4586118,133.6448598130841
949,4,91,15085,Richard Mortensens Vej,2300,55.6218405,12.5721728,165.76923076923077
950,3,102,14000,Børge Olsens Plads,2610,55.67117589999999,12.4728844,137.2549019607843
951,4,118,20500,Otto Brandenburgs Vej,2450,55.6444396,12.551754,173.72881355932202
952,3,111,18550,Ved Stigbordene,2450,55.6437643,12.5507496,167.11711711711712
953,2,67,12730,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,190.0
954,3,88,14400,Flydedokken,2450,55.6552264,12.5517857,163.63636363636363
955,3,100,13675,Ørestads Boulevard,2300,55.636709,12.582897,136.75
956,2,188,28000,Vester Voldgade,1552,55.6750751,12.571788,148.93617021276594
957,4,116,19779,Theodore Roosevelts Vej,2450,55.6490514,12.5352729,170.50862068965517
958,3,197,29500,Overgaden Oven Vandet,1415,55.6733199,12.5925769,149.746192893401
959,4,213,27512,Kastelsvej,2100,55.6964886,12.585991,129.1643192488263
960,2,43,9800,Rødovre Port,2610,55.66509569999998,12.4561535,227.90697674418604
961,2,95,20000,Rosenørns Allé,1970,55.6827222,12.5494317,210.52631578947367
962,3,76,12250,Gadelandet,2700,55.7110946,12.4792902,161.18421052631578
963,4,104,16000,Andrea Brochmanns Gade,2450,55.6483234,12.5383547,153.84615384615384
964,4,166,25995,C V E Knuths Vej,2900,55.73273889999999,12.5617231,156.59638554216866
965,4,96,13650,Ørestads Boulevard,2300,55.6383592,12.5836597,142.1875
966,2,62,11900,Emma Gads Vej,2300,55.6383072,12.5812413,191.93548387096774
967,1,52,10200,Poul Bundgaards Vej,2500,55.6591062,12.5100733,196.15384615384616
968,3,85,13300,Kaffevej,2610,55.6764488,12.4364167,156.47058823529412
969,5,123,16705,Robert Jacobsens Vej,2300,55.6217108,12.5729561,135.8130081300813
970,1,42,8900,Tagensvej,2200,55.7052857,12.543816,211.9047619047619
971,2,65,11000,Kaffevej,2610,55.6764488,12.4364167,169.23076923076923
972,1,29,7700,Poul Bundgaards Vej,2500,55.6591062,12.5100733,265.51724137931035
973,3,84,14500,Ørestads Boulevard,2300,55.6361248,12.5812126,172.61904761904762
974,1,29,7300,Gl. Køge Landevej,2500,55.6557304,12.5115847,251.72413793103448
975,4,111,14500,Gadelandet,2700,55.7106205,12.4839747,130.63063063063063
976,4,102,14500,Gyngemose Parkvej,2860,55.72722049999999,12.4776411,142.15686274509804
977,3,98,14400,Else Alfelts Vej,2300,55.6177205,12.5682712,146.9387755102041
978,1,31,7400,Gl. Køge Landevej,2500,55.6557304,12.5115847,238.70967741935485
979,4,90,14200,Gertrude Steins Vej,2300,55.6396737,12.582732,157.77777777777777
980,3,98,14200,Else Alfelts Vej,2300,55.6177205,12.5682712,144.89795918367346
981,4,113,14200,Gadelandet,2700,55.7115422,12.4809887,125.66371681415929
982,4,93,14150,Gadelandet,2700,55.711801,12.480088,152.1505376344086
983,4,97,14150,Gadelandet,2700,55.711801,12.480088,145.8762886597938
984,4,103,14000,Gadelandet,2700,55.7106205,12.4839747,135.92233009708738
985,3,81,14200,Halldor Laxness Vej,2300,55.63680309999999,12.5806859,175.30864197530863
986,4,94,14000,Richard Mortensens Vej,2300,55.6190179,12.5707851,148.93617021276594
987,4,102,14000,Gadelandet,2700,55.7106205,12.4839747,137.2549019607843
988,4,102,14000,Gadelandet,2700,55.7106205,12.4839747,137.2549019607843
989,3,108,14300,Martha Christensens Vej,2300,55.63817479999999,12.5815966,132.40740740740742
990,3,83,13700,Halldor Laxness Vej,2300,55.636764,12.5810612,165.06024096385542
991,4,95,13750,Gadelandet,2700,55.711801,12.480088,144.73684210526315
992,3,72,13600,Nadine Gordimers Vej,2300,55.6361143,12.578472,188.88888888888889
993,3,76,14000,Emma Gads Vej,2300,55.6383253,12.5809902,184.21052631578948
994,3,93,13950,Ørestads Boulevard,2300,55.6395081,12.5829602,150.0
995,4,102,13900,Gadelandet,2700,55.7115422,12.4809887,136.27450980392157
996,4,96,13900,Gadelandet,2700,55.711801,12.480088,144.79166666666666
997,3,74,13500,Emma Gads Vej,2300,55.6361344,12.5795203,182.43243243243242
998,3,70,13450,Else Alfelts Vej,2300,55.6191368,12.5686273,192.14285714285714
999,3,80,13400,Richard Mortensens Vej,2300,55.6178019,12.5691919,167.5
1000,2,64,13200,Emma Gads Vej,2300,55.6378427,12.580475,206.25
1001,3,70,13250,Else Alfelts Vej,2300,55.6191368,12.5686273,189.28571428571428
1002,4,107,13900,Gadelandet,2700,55.7115422,12.4809887,129.90654205607476
1003,4,92,13950,Gadelandet,2700,55.711801,12.480088,151.6304347826087
1004,2,60,12200,Emma Gads Vej,2300,55.6349421,12.579119,203.33333333333334
1005,4,94,14300,Rødovre Port,2610,55.6655224,12.4560313,152.12765957446808
1006,1,26,8650,Finsensvej,2000,55.68118870000001,12.5186236,332.6923076923077
1007,1,37,8500,Poppelstykket,2450,55.6513066,12.5111867,229.72972972972974
1008,1,37,8500,Poppelstykket,2450,55.6513066,12.5111867,229.72972972972974
1009,1,35,7500,Poppelstykket,2450,55.6515557,12.5119233,214.28571428571428
1010,1,31,7500,Gl. Køge Landevej,2500,55.6557304,12.5115847,241.93548387096774
1011,1,31,7300,Gl. Køge Landevej,2500,55.6557304,12.5115847,235.48387096774192
1012,1,40,8350,Poppelstykket,2450,55.6515557,12.5119233,208.75
1013,1,45,8300,Kobbelvænget,2700,55.7112967,12.4806054,184.44444444444446
1014,1,45,8300,Kobbelvænget,2700,55.7112967,12.4806054,184.44444444444446
