id, rooms, area, rent, street, zip_code, latitude, longitude
5208359,1,30,8700,Njalsgade,2300,55.6635534,12.5909995
5079401,3,95,17400,Marmorvej,2100,55.70416119999999,12.5967695
5239365,2,71,12500,Michael Strunges Vej,2300,55.6377494,12.5810511
5112326,1,39,8510,Svend Trøsts Vej,1912,55.67942499999998,12.5514368
3379418,3,142,17875,Nørregårdsbakken,2610,55.6889548,12.4492456
5176242,1,38,9300,Øresundsvej,2300,55.6606262,12.6136963
5185812,1,35,8222,Svend Trøsts Vej,1912,55.67942499999998,12.5514368
5033195,3,96,13900,Belvederekaj,2450,55.6551698,12.5528129
5105731,1,61,11100,Dirch Passers Allé,2000,55.68357289999999,12.5040455
5216549,1,37,7900,Domus Vista,2000,55.6710648,12.5013937
5251681,1,93,14500,Richard Mortensens Vej,2300,55.6202622,12.5710175
5127689,3,93,12900,Hannemanns Allé,2300,55.626185,12.5762249
5175003,3,119,18700,Marguerite Vibys Plads,2000,55.6838768,12.5040415
5023174,4,103,13737,Kaffevej,2610,55.6764212,12.436609
5003286,1,43,9192,Svend Trøsts Vej,1912,55.67942499999998,12.5514368
5239394,3,95,14900,Michael Strunges Vej,2300,55.6376636,12.5807748
5121842,4,111,16600,Strandlodsvej,2300,55.66315549999998,12.6238577
5176355,1,28,7900,Njalsgade,2300,55.6635534,12.5909995
4944338,8,288,27500,H.C. Andersens Boulevard,1553,55.6723128,12.5755243
5239411,3,74,13800,Emma Gads Vej,2300,55.6381171,12.5807981
5045578,3,77,14150,Else Alfelts Vej,2300,55.6213288,12.5687915
5256657,1,30,7500,Vanløse Allé,2720,55.6884627,12.4943031
5211179,2,59,12200,Ørestad Boulevard,2300,55.6403311,12.5829753
5252851,4,103,16925,Alliancevej,2450,55.6481541,12.5528475
5239419,2,64,12500,Emma Gads Vej,2300,55.6381171,12.5807981
5179241,2,48,11300,Tagensvej,2200,55.7052857,12.543816
5183555,3,108,17565,Nytorv,1450,55.6777785,12.5734097
5246654,1,28,8033,Jorisvej,2300,55.645948,12.6361201
5239395,3,77,14600,Michael Strunges Vej,2300,55.6376636,12.5807748
5215173,2,62,11700,Ejler Billes Allé,2300,55.6220819,12.5737359
5239343,4,118,16800,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5208331,1,47,10000,Else Alfelts Vej,2300,55.6168704,12.5660394
5112289,1,43,8385,Frederikssundsvej,2400,55.7012191,12.5357119
5240232,2,57,12200,Emma Gads Vej,2300,55.6383149,12.5810963
5086662,2,107,17500,Reventlowsgade,1651,55.671337,12.564363
5239409,2,68,12400,Emma Gads Vej,2300,55.6378971,12.5807138
5220335,3,84,14800,Ørestads Boulevard,2300,55.6398911,12.5829104
4908526,4,148,29852,Sorgenfrigade,2200,55.69572640000002,12.5451098
5233492,4,113,16900,Vestre Teglgade,2450,55.6531338,12.5481159
5217354,3,121,17300,Gammel Køge Landevej,2500,55.6597608,12.515062
5239426,3,76,14000,Emma Gads Vej,2300,55.6383253,12.5809902
5164133,4,96,13900,Gadelandet,2700,55.711801,12.480088
5150827,4,118,17900,Ved Stigbordene,2450,55.64423499999998,12.5490012
4882686,3,90,14100,Pladehals Allé,2450,55.65614,12.5505884
5259591,2,52,10100,Gadelandet,2700,55.7104602,12.4844416
5189612,3,70,13250,Else Alfelts Vej,2300,55.619128,12.5686257
5216834,4,111,16835,Kaffevej,2610,55.6761685,12.4362988
5117368,5,126,14800,Hyld Ager,2770,55.60709,12.593329
5054125,4,125,15750,Amagerbrogade,2300,55.646049,12.6148433
5194155,3,99,16500,Belvederekaj,2450,55.6561779,12.5524752
5113499,3,83,13900,Etta Camerons Vej,2450,55.6459713,12.5460657
5206500,3,92,15640,Ben Websters Vej,2450,55.6465652,12.5520061
5175498,4,92,14100,Else Alfelts Vej,2300,55.6199784,12.5687888
5240224,4,140,18100,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5239339,2,57,11800,Emma Gads Vej,2300,55.6383072,12.5812413
5239350,2,71,12700,Michael Strunges Vej,2300,55.6377494,12.5810511
5239365,2,71,12500,Michael Strunges Vej,2300,55.6377494,12.5810511
5239394,3,95,14900,Michael Strunges Vej,2300,55.6376636,12.5807748
5239411,3,74,13800,Emma Gads Vej,2300,55.6381171,12.5807981
5239419,2,64,12500,Emma Gads Vej,2300,55.6381171,12.5807981
5239395,3,77,14600,Michael Strunges Vej,2300,55.6376636,12.5807748
5239409,2,68,12400,Emma Gads Vej,2300,55.6378971,12.5807138
5239426,3,76,14000,Emma Gads Vej,2300,55.6383253,12.5809902
5239343,4,118,16800,Martha Christensens Vej,2300,55.63817479999999,12.5815966
5239423,3,70,14400,Emma Gads Vej,2300,55.638214,12.58092
5183553,4,177,26560,Nytorv,1450,55.6777785,12.5734097
5179268,2,105,17087,Venøgade,2100,55.7125374,12.564038
5239358,3,69,13600,Michael Strunges Vej,2300,55.6378413,12.5811397
5195414,4,114,15800,Cylindervej,2450,55.6523094,12.5564647
5179150,1,38,9300,Øresundsvej,2300,55.6606262,12.6136963
5239415,2,64,11800,Emma Gads Vej,2300,55.6381171,12.5807981
5175901,2,140,27000,Baunegårdsvej,2900,55.740025,12.5519331
5189612,3,70,13250,Else Alfelts Vej,2300,55.619128,12.5686257
5080388,3,103,22500,Wilders Plads,1403,55.675466,12.5935361
5259582,1,53,10200,Poul Bundgaards Vej,2500,55.6591062,12.5100733
5207852,3,72,11950,Gadelandet,2700,55.7110946,12.4792902
5009489,2,149,28000,Islands Brygge,2300,55.657744,12.5674161
5220335,3,84,14800,Ørestads Boulevard,2300,55.6398911,12.5829104
4953604,2,62,11100,Kaffevej,2610,55.6764488,12.4364167
5194155,3,99,16500,Belvederekaj,2450,55.6561779,12.5524752
5195417,3,69,13650,Oldenborggade,2300,55.664898,12.611405
5022408,2,110,19000,Strandvejen,2900,55.7336298,12.5749077
5083072,4,134,20150,Artillerivej,2300,55.6534925,12.567663
5083109,3,90,13474,Gyngemose Parkvej,2860,55.72606219999999,12.478646
5252926,3,100,13900,Søborg Hovedgade,2860,55.735767,12.5120823
5248683,3,79,11900,Gadelandet,2700,55.7115422,12.4809887
5206500,3,92,15640,Ben Websters Vej,2450,55.6465652,12.5520061
5183551,3,121,20300,Nytorv,1450,55.6778296,12.5732055
5248032,1,29,7500,Vanløse Allé,2720,55.6884627,12.4943031
5257746,1,29,7400,Gl. Køge Landevej,2500,55.6557304,12.5115847
5083072,4,134,20150,Artillerivej,2300,55.6534925,12.567663
5190915,3,96,15084,Theodore Roosevelts Vej,2450,55.6490514,12.5352729
5256701,1,44,9000,Søndre Fasanvej,2500,55.6678805,12.5169621
4821327,3,179,24395,Frederiksborggade,1360,55.683237,12.5730659
5239353,3,69,13600,Michael Strunges Vej,2300,55.6379214,12.5813706
5239386,2,68,12500,Michael Strunges Vej,2300,55.6377548,12.580868
5176357,1,28,8500,Njalsgade,2300,55.6635534,12.5909995
4899794,4,99,16536,Faste Batteri Vej,2300,55.6644927,12.5914391
5158556,2,114,15470,Ørestads Boulevard,2300,55.6345623,12.5820972
5239349,3,69,13300,Michael Strunges Vej,2300,55.6378413,12.5811397
5195417,3,69,13650,Oldenborggade,2300,55.664898,12.611405
5246405,3,92,12950,Edvard Thomsens Vej,2300,55.6318523,12.5749016
5092241,4,93,14150,Gadelandet,2700,55.711801,12.480088
4856635,3,106,16120,Bygmestervej,2400,55.7062046,12.5349399
5110004,3,101,14517,Robert Jacobsens Vej,2300,55.6214217,12.5734165
5106550,4,95,15700,Alliancevej,2450,55.6489962,12.5522342
5239371,2,52,11800,Michael Strunges Vej,2300,55.6378413,12.5811397
4991229,4,250,35800,Nyborggade,2100,55.7096154,12.5784702
5252851,4,103,16925,Alliancevej,2450,55.6481541,12.5528475
5110004,3,101,14517,Robert Jacobsens Vej,2300,55.6214217,12.5734165
4856541,4,100,14272,Hannemanns Allé,2300,55.626185,12.5762249
5174432,2,130,23300,Anker Heegaards Gade,1572,55.6715493,12.5733981
5158556,2,114,15470,Ørestads Boulevard,2300,55.6345623,12.5820972
5239413,3,74,14300,Emma Gads Vej,2300,55.6381171,12.5807981
5190915,3,96,15084,Theodore Roosevelts Vej,2450,55.6490514,12.5352729
5223104,2,29,10700,Finsensvej,2000,55.68118870000001,12.5186236
5205569,2,38,11800,Finsensvej,2000,55.68118870000001,12.5186236
5252180,2,60,11950,C. F. Møllers Allé,2300,55.6352875,12.5783561
5053906,1,69,12900,Montagehalsvej,2500,55.6592877,12.5138853
5046452,3,69,13200,Fanny Jensens Plads,2450,55.650043,12.53649
5174258,3,73,12400,Gyngemose Parkvej,2860,55.7275956,12.479145
5240224,4,140,18100,Martha Christensens Vej,2300,55.63817479999999,12.5815966
4956119,2,65,10850,Else Alfelts Vej,2300,55.6174184,12.5663495
4932992,2,72,12475,Richard Mortensens Vej,2300,55.6201394,12.5711792
4956099,2,64,10550,Else Alfelts Vej,2300,55.6174184,12.5663495
5162488,3,113,14300,Ørestad Boulevard,2300,55.6403311,12.5829753
4856757,3,110,14899,Søborg Hovedgade,2860,55.7381559,12.5069944
5259285,1,24,8300,Finsensvej,2000,55.68118870000001,12.5186236
5251494,1,29,7500,Poul Bundgaards Vej,2500,55.6591062,12.5100733
5216548,2,55,10500,Møllevangen,2610,55.7051143,12.4353148
5185777,4,114,16995,Glamsbjergvej,2770,55.6334885,12.5973234
5117279,2,71,11795,Ringholmvej,2700,55.6978078,12.5050491
4819318,5,265,35000,Store Kongensgade,1264,55.6861282,12.5892638
5248817,1,35,8200,Teglholmsgade,2450,55.6521553,12.5492342
5252182,2,56,11900,Ørestads Boulevard,2300,55.6361248,12.5812126
4953606,3,80,12350,Kaffevej,2610,55.6764488,12.4364167
5174258,3,73,12400,Gyngemose Parkvej,2860,55.7275956,12.479145
5143965,3,175,21000,Strandboulevarden,2100,55.70220149999999,12.5854249
5179373,4,128,18350,Parmagade,2300,55.652689,12.6126369
5190928,4,104,15000,Else Alfelts Vej,2300,55.6189696,12.5678022
5155267,3,66,13300,Robert Jacobsens Vej,2300,55.6183723,12.5731109
5179308,2,108,22900,Tuborg Bakkedrag,2900,55.7269719,12.5776945
5211399,3,104,14900,Hannemanns Allé,2300,55.625388,12.5714902
5126129,1,30,8409,Jorisvej,2300,55.645948,12.6361201
4602472,9,365,59500,Sankt Annæ Plads,1250,55.6822485,12.5898895
5239358,3,69,13600,Michael Strunges Vej,2300,55.6378413,12.5811397
5239353,3,69,13600,Michael Strunges Vej,2300,55.6379214,12.5813706
5239413,3,74,14300,Emma Gads Vej,2300,55.6381171,12.5807981
5239349,3,69,13300,Michael Strunges Vej,2300,55.6378413,12.5811397
5051037,4,95,13950,Irmavej,2610,,
5239362,3,69,13400,Michael Strunges Vej,2300,55.6379214,12.5813706
4629522,4,95,13600,Irmavej,2610,55.6770283,12.4365878
5158557,4,165,35000,Herluf Trolles Gade,1052,55.6792378,12.5892065
5246405,3,92,12950,Edvard Thomsens Vej,2300,55.6318523,12.5749016
5179136,4,136,18900,Glostervej,2500,55.6539886,12.5045368
5237967,2,70,12150,Ørestads Boulevard,2300,55.6383592,12.5836597
5217796,1,36,8000,Lærkevej,2400,55.7017902,12.5305111
5239412,3,74,14200,Emma Gads Vej,2300,55.6381171,12.5807981
5046515,3,114,14800,Bygården,2700,55.71770009999998,12.4878235
5074400,4,100,13763,Hannemanns Allé,2300,55.626185,12.5762249
5211399,3,104,14900,Hannemanns Allé,2300,55.625388,12.5714902
5247644,3,77,13000,Cylindervej,2450,55.6521348,12.5570639
5054952,1,47,8916,Frederikssundsvej,2400,55.7012191,12.5357119
5252932,5,185,31000,Store Kongensgade,1264,55.68718269999999,12.590373
5244176,3,80,14500,Øresundsvej,2300,55.6630307,12.6269288
5158091,3,123,13775,Ørestads Boulevard,2300,55.636709,12.582897
5216779,4,112,16195,Glamsbjergvej,2770,55.6339304,12.5970708
5059088,4,93,14900,Robert Jacobsens Vej,2300,55.6194679,12.5725148
5252870,4,93,12900,Gadelandet,2700,55.7115422,12.4809887
5238110,2,85,13300,Kaffevej,2610,55.6764488,12.4364167
5239410,3,74,13700,Emma Gads Vej,2300,55.6381171,12.5807981
5206298,1,38,11900,Finsensvej,2000,55.68118870000001,12.5186236
5248759,2,66,12350,Else Alfelts Vej,2300,55.6181601,12.5683488
5218679,4,81,13900,Else Alfelts Vej,2300,55.6189696,12.5678022
5179156,4,100,16995,Teglholmsgade,2450,55.6527296,12.5454339
4956121,2,64,10350,Else Alfelts Vej,2300,55.6174184,12.5663495
5205899,3,86,14000,Else Alfelts Vej,2300,55.6199784,12.5687888
5221419,4,103,14950,Else Afelts Vej,2300,55.6194089,12.5679844
5251771,3,108,17500,Edvard,2300,55.632257,12.5774806
5107607,5,126,16500,Gadelandet,2700,55.7115422,12.4809887
5208358,3,86,15900,Njalsgade,2300,55.6635534,12.5909995
5218679,4,81,13900,Else Alfelts Vej,2300,55.6189696,12.5678022
5183554,3,121,20200,Nytorv,1450,55.6778296,12.5732055
4837642,3,192,65000,Martin Luther Kings Vej,2450,55.657782,12.5621198
5244078,1,32,7700,Rødovre Port,2610,55.66509569999998,12.4561535
5248784,2,75,12900,Ved Stigbordene,2450,55.6446705,12.5482975
4879729,2,111,18520,Islands Brygge,2300,55.6618119,12.5696679
5092288,4,95,13900,Gadelandet,2700,55.711801,12.480088
5126126,1,28,8002,Jorisvej,2300,55.645948,12.6361201
5078148,1,35,8250,Katrinedalsvej,2720,55.688441,12.4914759
4956079,3,80,13350,Else Alfelts Vej,2300,55.6174184,12.5663495
5064391,2,56,11100,Ørestads Boulevard,2300,55.636709,12.582897
5216854,3,104,14250,Børge Olsens Plads,2610,55.67117589999999,12.4728844
4916881,3,91,14500,Belvederekaj,2450,55.6561779,12.5524752
5239488,3,93,13500,Irmavej,2610,55.67708469999999,12.4342427
5239489,3,93,13500,Irmavej,2610,55.676946,12.4348753
5058138,4,106,14100,Gunnekær,2610,55.6823339,12.4555474
5117366,4,132,14781,Hyld Ager,2770,55.6066426,12.5926814
5092258,4,88,14150,Gadelandet,2700,55.7115422,12.4809887
5252895,2,68,11900,Emma Gads Vej,2300,55.6378971,12.5807138
5134384,2,88,13900,Tagensvej,2200,55.7053782,12.5434519
5087580,3,104,14350,Børge Olsens Plads,2610,55.67117589999999,12.4728844
4643438,3,100,17850,Strandvejen,2100,55.7196919,12.5771189
5246699,3,97,13700,Aage Knudsens Strøg,2610,55.6830057,12.4562262
5179376,5,114,16650,Gyldenrisvej,2300,55.6414026,12.609965
5246722,3,101,13650,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5208356,1,28,12500,Njalsgade,2300,55.6635534,12.5909995
4599706,3,153,30000,Frederiksgade,1265,55.6845082,12.5892592
5246717,6,155,20500,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5246729,4,112,14900,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5074395,3,126,16000,Amagerbrogade,2300,55.6634913,12.6010042
5246719,3,99,13600,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5246674,3,88,11600,Gyngemose Parkvej,2860,55.7250932,12.4744907
5054946,1,52,9436,Frederikssundsvej,2400,55.7012191,12.5357119
5046499,4,104,16000,Andrea Brochmanns Gade,2450,55.6483234,12.5383547
5196237,3,81,13500,Irmavej,2610,55.6770177,12.4355482
5220337,3,95,14800,Michael Strunges Vej,2300,55.6377956,12.5818321
5246679,1,42,8900,Tagensvej,2200,55.7052857,12.543816
5162490,4,101,15350,Else Alfelts Vej,2300,55.6184668,12.5667396
5034619,4,131,16000,Ørestads Blvd.,2300,55.63511219999998,12.5829618
5121806,3,104,16450,Lergravsvej,2300,55.663616,12.624077
5091482,3,153,19000,Bøllundvej,2770,55.6111462,12.5856906
5111241,2,43,11100,Tagensvej,2200,55.7052857,12.543816
5179159,3,91,15825,Alliancevej,2450,55.647958,12.5532168
5086165,3,183,29500,ØSTERBROGADE,2100,55.7077197,12.5770344
5196237,3,81,13500,Irmavej,2610,55.6770177,12.4355482
5246719,3,99,13600,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5121301,3,65,14032,Njalsgade,2300,55.6630951,12.5935843
4764511,5,169,18800,Amager Landevej,2770,55.636801,12.6186411
5252909,4,125,17300,Belvederekaj,2450,55.6564974,12.5525948
5116713,4,106,14100,Gunnekær,2610,55.6821946,12.4551941
5195415,4,114,15400,Cylindervej,2450,55.6523094,12.5564647
5148688,1,105,13500,Nyrnberggade,2300,55.6666063,12.6173537
5112273,2,67,12678,Theodore Roosevelts Vej,2450,55.6490514,12.5352729
4857024,2,80,14035,Krimsvej,2300,55.6606787,12.6299255
5079404,3,102,18200,Marmorvej,2100,55.7038439,12.5945528
5112273,2,67,12678,Theodore Roosevelts Vej,2450,55.6490514,12.5352729
5111386,3,88,14300,Trekronergade,2500,55.652591,12.520118
5007477,4,108,15132,Kaffevej,2610,55.67641279999999,12.4370807
4856509,4,96,13900,Hannemanns Allé,2300,55.626185,12.5762249
5158631,6,195,35000,Store Kongensgade,1264,55.6825413,12.5859821
5107666,4,90,15900,Otto Brandenburgs Vej,2450,55.64418569999999,12.5513064
4856926,3,90,13778,Gyngemose Parkvej,2860,55.7261207,12.478513
5037873,1,48,10700,Siljangade,2300,55.668717,12.61303
5246723,4,103,14750,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5246703,2,76,12450,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5252442,3,82,14000,Else Alfelts Vej,2300,55.6168704,12.5660394
5248150,2,78,12300,Else Alfelts Vej,2300,55.6178009,12.5664952
5219042,4,134,17250,Auroravej,2610,55.6761934,12.4719775
5179383,5,134,18000,Else Alfelts Vej,2300,55.619128,12.5686257
5252870,4,93,12900,Gadelandet,2700,55.7115422,12.4809887
5244097,4,95,13750,Ørestads Boulevard,2300,55.6383592,12.5836597
5194032,4,94,14900,Else Alfelts Vej,2300,55.6194089,12.5679844
5248584,1,37,6900,Rebslagervej,2400,55.7037537,12.5374483
5158631,6,195,35000,Store Kongensgade,1264,55.6825413,12.5859821
5128798,4,97,14150,Gadelandet,2700,55.711801,12.480088
4956218,3,106,13350,Gladsaxevej,2860,55.73960899999999,12.48682
5205805,2,49,11100,Tagensvej,2200,55.7053782,12.5434519
5112311,3,105,14200,Pladehals Allé,2450,55.6562271,12.5505609
4939496,2,73,12630,Robert Jacobsens Vej,2300,55.6178099,12.572924
5249493,2,64,11950,Halldór Laxness Vej,2300,55.6361781,12.5809257
5158080,3,98,18100,Marmorvej,2100,55.70376290000001,12.5955767
4991840,1,43,9740,Svend Trøsts Vej,1912,55.67942499999998,12.5514368
5246704,2,76,12350,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5211177,4,116,16000,Ørestad Boulevard,2300,55.6403311,12.5829753
5184625,3,108,16300,Gammel Køge Landevej,2500,55.6597608,12.515062
5126178,1,32,6350,Gyngemose Parkvej,2860,55.7272197,12.4792895
4956093,2,64,11350,Else Alfelts Vej,2300,55.6174184,12.5663495
5248595,1,37,6900,Rebslagervej,2400,55.7037537,12.5374483
5244174,3,103,14700,Hannemanns Allé,2300,55.625388,12.5714902
5251497,1,35,7500,Poppelstykket,2450,55.6515557,12.5119233
5136255,2,62,10950,Kaffevej,2610,55.6764488,12.4364167
5126178,1,32,6350,Gyngemose Parkvej,2860,55.7272197,12.4792895
4856655,3,86,14900,Njalsgade,2300,55.6630951,12.5935843
4979403,2,57,11700,Emma Gads Vej,2300,55.6383149,12.5810963
4984334,2,63,11560,Rødovrevej,2610,55.68407999999999,12.4651772
5126127,1,28,7927,Jorisvej,2300,55.645948,12.6361201
5060278,3,94,12500,Ørestads Boulevard,2300,55.636709,12.582897
5170590,5,139,18995,Auroravej,2610,55.6761934,12.4719775
5194095,2,48,11100,Tagensvej,2200,55.7053782,12.5434519
4562397,3,140,34000,Drechselsgade,2300,55.6576031,12.5680071
5092263,4,88,13850,Gadelandet,2700,55.7115422,12.4809887
5059558,2,59,11300,Ørestads Boulevard,2300,55.636709,12.582897
4979400,3,76,13600,Emma Gads Vej,2300,55.6383149,12.5810963
4991843,1,48,10381,Svend Trøsts Vej,1912,55.67942499999998,12.5514368
5248637,1,44,9500,Søndre Fasanvej,2500,55.6678805,12.5169621
5111380,5,133,18700,Else Alfelts Vej,2300,55.6180045,12.5665812
5113434,6,139,16900,Else Sørensens Vej,2610,55.68368220000001,12.4586118
5155268,3,67,12800,Robert Jacobsens Vej,2300,55.6183723,12.5731109
5246786,2,77,12100,Robert Jacobsens Vej,2300,55.6192101,12.5724598
5126149,2,43,9600,Rødovre Port,2610,55.66509569999998,12.4561535
5246615,3,72,11950,Gadelandet,2700,55.7104602,12.4844416
5194812,4,100,17200,Michael Strunges Vej,2300,55.6377956,12.5818321
4856619,2,83,12426,Gyngemose Parkvej,2860,55.7261207,12.478513
5194095,2,48,11100,Tagensvej,2200,55.7053782,12.5434519
5256656,1,25,7550,Finsensvej,2000,55.68118870000001,12.5186236
5256654,1,25,7550,Finsensvej,2000,55.68118870000001,12.5186236
5247706,3,85,13300,Kaffevej,2610,55.6764488,12.4364167
4956094,2,63,10950,Else Alfelts Vej,2300,55.6174184,12.5663495
5136230,2,129,22500,Pakhusvej,2100,55.6975083,12.5935901
5216833,4,103,14162,Kaffevej,2610,55.6764212,12.436609
5145322,2,141,30000,Strandgade,1401,55.67720509999998,12.5965392
5117370,5,146,15901,Hyld Ager,2770,55.6065406,12.5934049
5164147,4,113,15800,Vestre Teglgade,2450,55.6541782,12.5490552
5143910,2,102,15300,JYLLINGEVEJ,2720,55.69189979999999,12.4835055
5112360,4,106,14922,Gyngemose Parkvej,2860,55.7259258,12.4790917
5083115,2,81,15386,Theodore Roosevelts Vej,2450,55.6589189,12.5601758
5217942,4,102,14000,Gadelandet,2700,55.7112397,12.4802508
5145322,2,141,30000,Strandgade,1401,55.67720509999998,12.5965392
4763553,3,83,12350,Irmavej,2610,,
5248595,1,37,6900,Rebslagervej,2400,55.7037537,12.5374483
5247639,4,114,15600,Cylindervej,2450,55.6523094,12.5564647
5212706,3,107,16300,Ved Stigbordene,2450,55.6437643,12.5507496
5189674,4,116,19779,Theodore Roosevelts Vej,2450,55.6490514,12.5352729
5056187,2,107,20800,Puggaardsgade,1573,55.67209150000001,12.5730628
5247473,2,60,11900,Michael Strunges Vej,2300,55.6377548,12.580868
5194788,4,98,13550,Robert Jacobsens Vej,2300,55.6171282,12.573128
5079384,4,128,17900,Otto Brandenburgs Vej,2450,55.6448797,12.5506094
5008834,4,101,13850,Else Alfelts Vej,2300,55.6181206,12.5676016
5194569,3,79,11350,Gadelandet,2700,55.7115422,12.4809887
5247995,1,36,6900,Rebslagervej,2400,55.7037537,12.5374483
5108464,2,83,12000,Irmavej,2610,55.6768504,12.4362196
4856511,4,156,20900,Pladehals Allé,2450,55.6561101,12.5497959
5160105,3,92,13500,Irmavej,2610,55.6770177,12.4355482
5160105,3,92,13500,Irmavej,2610,55.6770177,12.4355482
5126173,1,32,6350,Gyngemose Parkvej,2860,55.7272197,12.4792895
5108464,2,83,12000,Irmavej,2610,55.6768504,12.4362196
5062067,4,102,16800,Teglholmens Østkaj,2450,55.6491747,12.553826
2116616,3,119,14950,Robert Jacobsens Vej,2300,55.6205107,12.5735633
5061338,4,111,16175,Glamsbjergvej,2770,55.6334885,12.5973234
5246669,4,98,13000,Gyngemose Parkvej,2860,55.725046,12.4742332
5246676,3,81,11300,Gyngemose Parkvej,2860,55.725046,12.4742332
4953594,2,62,11000,Kaffevej,2610,55.6764488,12.4364167
4956076,2,64,10750,Else Alfelts Vej,2300,55.6174184,12.5663495
5079416,2,68,11400,Gunnekær,2610,55.68256179999998,12.4561229
5126151,2,44,9600,Rødovre Port,2610,55.66509569999998,12.4561535
4999841,2,140,23000,Landemærket,1119,55.6830617,12.5778308
5247473,2,60,11900,Michael Strunges Vej,2300,55.6377548,12.580868
5023162,4,108,14511,Kaffevej,2610,55.67641279999999,12.4370807
5092233,5,110,15900,Gadelandet,2700,55.711801,12.480088
5091566,2,71,12700,Asger Jorns Allé,2300,55.61974,12.5718695
5103325,4,93,13750,Korsdalsvej,2610,55.67595439999998,12.4345681
5112370,3,101,14516,Robert Jacobsens Vej,2300,55.6214217,12.5734165
5246728,3,87,13200,Aage Knudsens Strøg,2610,55.68274830000001,12.4557836
5106532,4,96,13650,Ørestads Boulevard,2300,55.6383592,12.5836597
5206506,3,69,13525,Robert Jacobsens Vej,2300,55.6202704,12.5734617
5143985,3,92,14000,Vestre Teglgade,2450,55.6550887,12.5478424
4851164,4,261,28000,Store Kongensgade,1264,55.6861282,12.5892638
5092244,4,92,14100,Gadelandet,2700,55.711801,12.480088
5060287,2,74,11700,Aage Knudsens Strøg,2610,55.6889548,12.4492456
5054947,1,43,8385,Frederikssundsvej,2400,55.7012191,12.5357119
5070395,4,118,17200,Ved Stigbordene,2450,55.6441232,12.5494484
5258447,1,25,7650,Finsensvej,2000,55.68118870000001,12.5186236
4966923,4,95,13850,Irmavej,2610,55.67698309999999,12.4362041
4953540,4,103,14250,Børge Olsens Plads,2610,55.67117589999999,12.4728844
4896139,2,188,55000,Islands Brygge,2300,55.656803,12.5655565
5056188,4,134,20100,Artillerivej,2300,55.6534925,12.567663
4956115,2,63,10750,Else Alfelts Vej,2300,55.6174184,12.5663495
4956112,3,80,13050,Else Alfelts Vej,2300,55.6174184,12.5663495
5112280,4,105,14995,Kaffevej,2610,55.67617689999999,12.4360383
4961465,1,49,10000,Siljangade,2300,55.66874499999999,12.613605
5130197,3,113,14750,Ørestad Boulevard,2300,55.6403311,12.5829753
5143239,5,153,16950,Islev Have,2610,55.70582719999999,12.4338754
5184721,4,104,16900,Teglholmens Østkaj,2450,55.6492942,12.5533005
5252440,1,43,10100,Else Alfelts Vej,2300,55.6165207,12.5662034
5181562,2,53,11100,Ørestads Boulevard,2300,55.636709,12.582897
5192976,3,97,14200,Else Afelts Vej,2300,55.6194089,12.5679844
5015734,1,46,10000,Else Alfelts Vej,2300,55.6169586,12.5663611
5246678,1,42,9100,Tagensvej,2200,55.7053782,12.5434519
5111784,3,136,19995,Nørregårdsbakken,2610,55.6902767,12.4619402
5179182,3,111,19700,Anker Heegaards Gade,1571,55.67184349999999,12.5727964
5106533,3,84,12600,Blomsterstræde,2610,55.6889548,12.4492456
4953615,2,62,11300,Kaffevej,2610,55.6764488,12.4364167
5063195,3,83,12700,Irmavej,2610,55.6768504,12.4362196
4956110,2,64,10450,Else Alfelts Vej,2300,55.6174184,12.5663495
4976253,2,104,16750,Venøgade,2100,55.7125374,12.564038
5158558,4,95,16500,Dieselvej,2450,55.6507853,12.5548871
5192970,4,104,16300,Else Alfelts Vej,2300,55.6189696,12.5678022
4856977,4,127,22444,Theodore Roosevelts Vej,2450,55.6588408,12.5593666
4936187,5,119,16300,Richard Mortensens Vej,2300,55.6185188,12.5709446
4757931,4,95,13450,Irmavej,2610,,
4956077,2,64,10750,Else Alfelts Vej,2300,55.6174184,12.5663495
5088653,1,32,7334,Theklavej,2400,55.70550189999999,12.5271191
4956100,2,64,10550,Else Alfelts Vej,2300,55.6174184,12.5663495
5088656,1,32,7334,Theklavej,2400,55.70550189999999,12.5271191
5208332,3,82,13300,Else Alfelts Vej,2300,55.6168704,12.5660394
5208357,1,39,10000,Njalsgade,2300,55.6635534,12.5909995
4956091,3,80,13250,Else Alfelts Vej,2300,55.6174184,12.5663495
5112380,5,123,16705,Robert Jacobsens Vej,2300,55.6217108,12.5729561
4979595,2,63,11400,Emma Gads Vej,2300,55.6349421,12.579119
5253294,3,93,16220,Ben Websters Vej,2450,55.6464648,12.5519331
4979559,2,64,11800,Emma Gads Vej,2300,55.6381171,12.5807981
5072136,2,188,28000,Vester Voldgade,1552,55.6750751,12.571788
