Sagsnr,available_from,rooms,area,rent,per_area_price,address,zip_code,latitude,longitude
1770011080177hom,2023-02-01,1,42.0,8750,625.0,"Poppelstykket 8, 5. 518, 2450 København SV",2450,55.6512869,12.51149568
1770011078177hom,2023-03-21,4,97.0,16700,516.0,"Strandlodsvej 27D, 1. tv, 2300 København S",2300,55.66645737,12.62099821
1770011081177hom,2023-03-23,1,35.0,7800,669.0,"Poppelstykket 8, 2. 252, 2450 København SV",2450,55.6512869,12.51149568
1770011083177hom,2023-03-23,4,148.0,22200,450.0,"Axel Heides Gade 14, 5. tv, 2300 København S",2300,55.66042341,12.57078997
1770011085177hom,2023-03-13,1,29.0,7500,776.0,"Poul Bundgaards Vej 5, 1. 23, 2500 Valby",2500,55.65926836,12.51011501
1770011086177hom,2023-01-26,1,29.0,7500,776.0,"Poul Bundgaards Vej 5, 1. 41, 2500 Valby",2500,55.65926836,12.51011501
1770011084177hom,2023-03-08,1,41.0,9900,724.0,"Vanløse Allé 79, 3. 11, 2720 Vanløse",2720,55.68876217,12.49425254
10-X00021443426lok,2023-03-15,2,56.0,10500,562.0,"Ørestads Boulevard 49B, 1. 4, 2300 København S",2300,55.63657896,12.58304572
1770011089177hom,2023-04-05,1,46.0,10700,698.0,"Vanløse Allé 79, 5. 4, 2720 Vanløse",2720,55.68876217,12.49425254
11803877,2023-02-16,5,131.0,18400,421.0,"Ved Stigbordene 29, st. tv, 2450 København SV",2450,55.64431875,12.54876848
1770011092177hom,2023-03-29,2,167.0,31200,560.0,"Islands Brygge 79C, 4. th, 2300 København S",2300,55.65805204,12.56733906
10-X00021463426lok,2023-03-15,2,74.0,11525,467.0,"Ørestads Boulevard 49B, 2. 9, 2300 København S",2300,55.63657896,12.58304572
101495_270216,2023-05-01,5,148.0,25000,507.0,"Lergravsvej 32, 4. th, 2300 København S",2300,55.66357515,12.62349762
1770011093177hom,2023-03-01,1,29.0,7600,786.0,"Poul Bundgaards Vej 5, 2. 43, 2500 Valby",2500,55.65926836,12.51011501
10-X00021483426lok,2023-03-01,2,123.0,15400,376.0,"Ørestads Boulevard 49S, 2. 9, 2300 København S",2300,55.63614139,12.58291537
11803886,2023-04-01,2,75.0,12700,508.0,"Lone Kellermanns Vej 1, st., 2450 København SV",2450,55.64501511,12.54850621
11803889,2023-04-01,2,75.0,11700,468.0,"Etta Camerons Vej 9, st. tv, 2450 København SV",2450,55.64609788,12.54710696
11803893,2023-05-01,4,102.0,15200,447.0,"Otto Brandenburgs Vej 30, st. tv, 2450 København SV",2450,55.64500916,12.54988545
11803894,2023-04-01,4,128.0,17900,420.0,"Otto Brandenburgs Vej 36, st. tv, 2450 København SV",2450,55.64477389,12.5505917
11803899,2023-02-15,4,100.0,16950,508.0,"Ved Stigbordene 39, st., 2450 København SV",2450,55.64400407,12.55018936
11803896,2023-02-01,4,116.0,17800,460.0,"Otto Brandenburgs Vej 90, st., 2450 København SV",2450,55.64444469,12.55067906
11803857,2023-03-01,3,93.0,21950,708.0,"Islands Brygge 76, st. 2, 2300 København S",2300,55.65627873,12.56535475
1770011026177hom,2023-04-03,4,102.0,17100,503.0,"Teglholmens Østkaj 37, 2. tv, 2450 København SV",2450,55.64917211,12.55463712
1770011096177hom,2023-02-02,4,106.0,19200,543.0,"Amager Strandvej 30B, 2300 København S",2300,55.66745506,12.62677992
1770011097177hom,2023-02-23,1,33.0,8300,755.0,"Spaniensgade 11, 3. 5, 2300 København S",2300,55.66089966,12.60845133
1770011098177hom,2023-02-20,1,30.0,8700,870.0,"Spaniensgade 11, 2. 5, 2300 København S",2300,55.66089966,12.60845133
1770011099177hom,2023-02-02,,34.0,8800,776.0,"Spaniensgade 11, 2. 6, 2300 København S",2300,55.66089966,12.60845133
1770011100177hom,2023-03-03,2,43.0,10250,715.0,"Poppelstykket 6, 3. 301, 2450 København SV",2450,55.6512869,12.51149568
1770011101177hom,2023-03-27,1,35.0,7900,677.0,"Poppelstykket 6, 3. 325, 2450 København SV",2450,55.6512869,12.51149568
1770011102177hom,2023-04-05,3,106.0,15900,450.0,"Teglholmens Østkaj 45, st. th, 2450 København SV",2450,55.64929282,12.55320899
1770011103177hom,2023-03-14,1,44.0,8900,607.0,"Søndre Fasanvej 90, 3. 321, 2500 Valby",2500,55.66769246,12.51667676
1770011106177hom,2023-03-24,1,31.0,7600,735.0,"Gl. Køge Landevej 40, 5. 529, 2500 Valby",2500,55.65571596,12.51155621
1770011108177hom,2023-03-21,1,35.0,7500,643.0,"Poppelstykket 6, 4. 408, 2450 København SV",2450,55.6512869,12.51149568
1770011107177hom,2023-03-14,2,43.0,10300,719.0,"Poppelstykket 6, 4. 401, 2450 København SV",2450,55.6512869,12.51149568
1770011114177hom,2023-02-24,1,31.0,8000,774.0,"Gammel Jernbanevej 29, 4., 2500 Valby",2500,55.66392043,12.51824872
11803903,2023-04-01,4,94.0,16600,530.0,"Dieselvej 34, st. TV, 2450 København SV",2450,55.65101493,12.55581024
11803906,2023-07-01,2,76.0,13700,541.0,"Alliancevej 39, st. TH, 2450 København SV",2450,55.6483378,12.5534266
 1770011121177hom,2023-02-24,1,44.0,8900,607.0,"Søndre Fasanvej 90, 4. 418, 2500 Valby",2500,55.66769246,12.51667676
1770011120177hom,2023-03-06,1,44.0,8900,607.0,"Søndre Fasanvej 90, 4. 417, 2500 Valby",2500,55.66769246,12.51667676
1770011123177hom,2023-02-28,2,63.0,12900,614.0,"Strandlodsvej 11E, 2. mf, 2300 København S",2300,55.66645737,12.62099821
1770011124177hom,2023-03-29,,157.0,26900,514.0,"Bryghuspladsen 8, . 503, 1473 København K",1473,55.67210396,12.57891196
1770011125177hom,2023-01-31,1,32.0,7400,694.0,"Gl. Køge Landevej 40, 3. 324, 2500 Valby",2500,55.65571596,12.51155621
101501_270216,2023-02-15,3,69.0,13800,600.0,"Montagehalsvej 4, 2. tv, 2500 Valby",2500,55.6592811,12.51295781
10-X00021583426lok,2023-05-01,3,100.0,13675,410.0,"Ørestads Boulevard 49T, 4. 5, 2300 København S",2300,55.63610355,12.58331121
1770011126177hom,2023-02-07,4,81.0,13995,518.0,"Emma Gads Vej 16, 3. mf, 2300 København S",2300,55.63701608,12.58025869
1770011028177hom,2023-03-14,4,104.0,14900,430.0,"Else Alfelts Vej 66D, 1. th, 2300 København S",2300,55.61935638,12.56837823
1770011128177hom,2023-03-29,4,87.0,14400,497.0,"Gertrude Steins Vej 26, 2. th, 2300 København S",2300,55.63968386,12.58268348
1770011129177hom,2023-03-14,4,102.0,15900,468.0,"Gertrude Steins Vej 36, 4., 2300 København S",2300,55.63968386,12.58268348
1770011130177hom,2023-02-16,1,31.0,7200,697.0,"Vanløse Allé 79, 1. 32, 2720 Vanløse",2720,55.68876217,12.49425254
1770011131177hom,2023-04-03,3,84.0,14500,518.0,"Ørestads Boulevard 42B, 2. tv, 2300 København S",2300,55.63759825,12.58153146
1770011136177hom,2023-03-31,3,109.0,18700,515.0,"Göteborg Plads 7, 1. th, 2150 Nordhavn",2150,55.70690816,12.59568453
1770011140177hom,2023-03-30,5,105.0,16600,474.0,"Else Alfelts Vej 57, 4. th, 2300 København S",2300,55.61956847,12.56914364
1770011142177hom,2023-03-27,4,103.0,14950,435.0,"Else Alfelts Vej 60A, 1. tv, 2300 København S",2300,55.61935638,12.56837823
1770011141177hom,2023-02-24,4,114.0,15800,416.0,"Robert Jacobsens Vej 28, 1. 2, 2300 København S",2300,55.62195651,12.57283507
1770011143177hom,2023-02-20,5,125.0,16800,403.0,"Robert Jacobsens Vej 26A, 2300 København S",2300,55.62195651,12.57283507
1770011148177hom,2023-04-05,4,103.0,15300,446.0,"Else Alfelts Vej 60C, 4. th, 2300 København S",2300,55.61935638,12.56837823
1770011151177hom,2023-02-15,3,93.0,15500,500.0,"Ved Amagerbanen 21A, 3. th, 2300 København S",2300,55.66745506,12.62677992
101508_270216,2023-05-01,3,101.0,15000,446.0,"Gammel Køge Landevej 22L, 4. 8, 2500 Valby",2500,55.65980424,12.51445124
1770011159177hom,2023-03-20,3,81.0,13300,493.0,"Richard Mortensens Vej 56, 3. tv, 2300 København S",2300,55.61902607,12.57070695
101509_270216,2023-05-01,4,99.0,16300,494.0,"Montagehalsvej 12, 1. th, 2500 Valby",2500,55.65934486,12.51357102
10-X00021633426lok,2023-02-15,3,78.0,12000,462.0,"Richard Mortensens Vej 40, 4. 2, 2300 København S",2300,55.62070049,12.57084377
11803921,2023-03-15,4,124.0,20950,507.0,"Marmorvej 45, st. TV, 2100 København Ø",2100,55.70412208,12.59601423
11803922,2023-05-01,4,110.0,20200,551.0,"Amager Strandvej 130H, st. tv, 2300 København S",2300,55.65871738,12.63317141
11803923,2023-05-01,3,108.0,14700,408.0,"Dieselvej 10, st. TV, 2450 København SV",2450,55.65139884,12.55539313
11803927,2023-05-01,4,98.0,16100,493.0,"Alliancevej 13, st. th, 2450 København SV",2450,55.64893811,12.5527122
11803929,2023-05-01,4,103.0,16100,469.0,"A.C. Meyers Vænge 4, st. th, 2450 København SV",2450,55.65315218,12.54357027
10-X00021643426lok,2023-11-01,4,120.0,15100,378.0,"Else Alfelts Vej 39P, 2300 København S",2300,55.6205719,12.57032899
11803919,2023-02-01,5,184.0,29992,489.0,"H.C. Ørsteds Vej 67, st. TH, 1879 Frederiksberg C",1879,55.68441081,12.55119508
11803926,2023-03-19,3,96.0,17700,553.0,"Marmorvej 11B, st. TH, 2100 København Ø",2100,55.70451505,12.59389965
1770011165177hom,2023-03-15,2,52.0,11400,658.0,"Michael Strunges Vej 7, 1. mf, 2300 København S",2300,55.63784132,12.58113971
1770011166177hom,2023-03-15,4,85.0,15700,554.0,"Michael Strunges Vej 7, 2. th, 2300 København S",2300,55.63784132,12.58113971
1770011167177hom,2023-03-15,3,67.0,12700,569.0,"Emma Gads Vej 40, 1. tv, 2300 København S",2300,55.63784132,12.58113971
11803918,2023-03-01,5,166.0,29050,525.0,"H.C. Ørsteds Vej 67, st. 5, 1879 Frederiksberg C",1879,55.68441081,12.55119508
1770010855177hom,2023-03-08,3,74.0,12900,523.0,"Nadine Gordimers Vej 20, st. tv, 2300 København S",2300,55.63566519,12.57837777
1770011168177hom,2023-04-04,4,102.0,17100,503.0,"Teglholmens Østkaj 47, 2. th, 2450 København SV",2450,55.64940994,12.55331613
1770011170177hom,2023-03-06,3,92.0,14000,457.0,"Richard Mortensens Vej 80, 5. mf, 2300 København S",2300,55.61775628,12.56884475
1770011177177hom,2023-03-29,1,35.0,7500,643.0,"Gl. Køge Landevej 40, 4. 436, 2500 Valby",2500,55.65571596,12.51155621
1770011175177hom,2023-03-16,1,29.0,7100,734.0,"Poul Reichhardts Vej 2B, st. 25, 2500 Valby",2500,55.65571596,12.51155621
101511_270216,2023-05-01,4,122.0,17300,425.0,"Gammel Køge Landevej 20A, 5. 1, 2500 Valby",2500,55.66016784,12.51515807
1770011172177hom,2023-03-29,2,149.0,27900,562.0,"Islands Brygge 79A, 2. 6 7306, 2300 København S",2300,55.65805204,12.56733906
1770011179177hom,2023-03-01,1,31.0,8800,852.0,"Amerikavej 19A, 3. 307, 1756 København V",1756,55.66899705,12.54217717
10-X00021673426lok,2023-05-01,2,76.0,12350,488.0,"Ørestads Boulevard 192, 7. 3, 2300 København S",2300,55.61967749,12.57486478
1770011180177hom,2023-02-28,2,70.0,14500,621.0,"Göteborg Plads 11, 4. th, 2150 Nordhavn",2150,55.70690816,12.59568453
1770011184177hom,2023-03-22,1,30.0,7300,730.0,"Vanløse Allé 79, 2. 16, 2720 Vanløse",2720,55.68876217,12.49425254
1770011185177hom,2023-03-30,3,70.0,13450,576.0,"Else Alfelts Vej 64C, 6. th, 2300 København S",2300,55.61935638,12.56837823
10-X00021683426lok,2023-02-06,2,76.0,13000,513.0,"Ørestads Boulevard 192, 8. 1, 2300 København S",2300,55.61967749,12.57486478
1110004077111hom,2023-03-01,4,105.0,18000,514.0,"Gærtorvet 14, 12. 2, 1799 København V",1799,55.66577118,12.53756259
1770010976177hom,2023-02-20,2,76.0,13250,516.0,"Michael Strunges Vej 18, 6. th, 2300 København S",2300,55.63759825,12.58153146
1770011188177hom,2023-03-06,2,63.0,12200,581.0,"Nadine Gordimers Vej 9, 5. th, 2300 København S",2300,55.63608991,12.57720853
1770011204177hom,2023-02-23,3,66.0,12600,573.0,"Gertrude Steins Vej 30, 5. th, 2300 København S",2300,55.63968386,12.58268348
1770010104177hom,2023-03-17,3,93.0,13200,426.0,"Ørestads Boulevard 36, 1. 3, 2300 København S",2300,55.63968386,12.58268348
1770011208177hom,2023-04-02,3,80.0,13400,502.0,"Richard Mortensens Vej 78G, 7. tv, 2300 København S",2300,55.61775628,12.56884475
1770011209177hom,2023-03-14,1,35.0,7900,677.0,"Poppelstykket 6, 3. 312, 2450 København SV",2450,55.6512869,12.51149568
1770011207177hom,2023-03-20,4,103.0,14900,434.0,"Richard Mortensens Vej 78E, 5. th, 2300 København S",2300,55.61775628,12.56884475
1770011211177hom,2023-02-21,1,35.0,7800,669.0,"Poppelstykket 6, 2. 203, 2450 København SV",2450,55.6512869,12.51149568
1770011210177hom,2023-03-14,2,43.0,10200,712.0,"Poppelstykket 6, 2. 202, 2450 København SV",2450,55.6512869,12.51149568
1770011213177hom,2023-03-14,1,35.0,7900,677.0,"Poppelstykket 6, 3. 329, 2450 København SV",2450,55.6512869,12.51149568
1770011214177hom,2023-03-14,1,36.0,8500,708.0,"Poppelstykket 8, 5. 526, 2450 København SV",2450,55.6512869,12.51149568
1770011215177hom,2023-03-06,1,35.0,7300,626.0,"Poppelstykket 6, 1. 113, 2450 København SV",2450,55.6512869,12.51149568
1770011216177hom,2023-03-06,4,121.0,19900,493.0,"Teglholmens Østkaj 35, 5. th, 2450 København SV",2450,55.64953998,12.553971
1770011220177hom,2023-03-27,4,102.0,16850,496.0,"Teglholmens Østkaj 37, 4. th, 2450 København SV",2450,55.6494855,12.55403537
1770011221177hom,2023-04-04,3,83.0,13700,495.0,"Halldor Laxness Vej 17, 3. tv, 2300 København S",2300,55.63701608,12.58025869
1770011222177hom,2023-03-17,3,78.0,13400,515.0,"Halldor Laxness Vej 19, 3. mf, 2300 København S",2300,55.63701608,12.58025869
1770011223177hom,2023-02-28,4,130.0,19900,459.0,"Bjelkes Allé 16, . 2, 2200 København N",2200,55.69284985,12.54508262
11803943,2023-05-01,4,150.0,21500,430.0,"Amager Strandvej 130E, st., 2300 København S",2300,55.65907458,12.63285137
1770011224177hom,2023-03-29,4,104.0,18100,522.0,"Teglholmens Østkaj 65, 2. th, 2450 København SV",2450,55.64917211,12.55463712
1770011225177hom,2023-03-31,3,93.0,13950,450.0,"Ørestads Boulevard 36, 8. 1, 2300 København S",2300,55.63968386,12.58268348
1770011219177hom,2023-02-23,4,102.0,16100,474.0,"Teglholmsgade 62, 1. th, 2450 København SV",2450,55.64997671,12.55564083
1770011226177hom,2023-03-29,4,90.0,14200,473.0,"Gertrude Steins Vej 38, 3. th, 2300 København S",2300,55.63968386,12.58268348
1770007464177hom,2022-02-01,3,90.0,15700,523.0,"Teglholmsgade 56, st. tv, 2450 København SV",2450,55.64997671,12.55564083
11803945,2023-05-01,5,140.0,19500,418.0,"A.C. Meyers Vænge 12, st., 2450 København SV",2450,55.6529711,12.54354499
11803916,2023-05-01,1,45.0,7950,530.0,"Glentevej 10, st. 14, 2400 København NV",2400,55.69794674,12.53470313
11803948,2023-05-01,3,84.0,13800,493.0,"A.C. Meyers Vænge 136, st. th, 2450 København SV",2450,55.6511986,12.54122887
11803949,2023-04-01,4,104.0,15800,456.0,"A.C. Meyers Vænge 2, st. tv, 2450 København SV",2450,55.65308469,12.54375866
11803950,2023-05-01,1,48.0,9300,581.0,"Uplandsgade 6A, st. 403, 2300 København S",2300,55.66653975,12.59938544
11803952,2023-04-01,2,47.0,10400,664.0,"Uplandsgade 6B, st. 210, 2300 København S",2300,55.66633254,12.59959501
11803953,2023-05-01,2,47.0,10500,670.0,"Uplandsgade 6B, st. 310, 2300 København S",2300,55.66633254,12.59959501
11803915,2023-02-15,2,58.0,11950,618.0,"Marstalsgade 35, st. TH, 2100 København Ø",2100,55.70407078,12.58887781
11803951,2023-03-01,2,47.0,10400,664.0,"Uplandsgade 6A, st. 404, 2300 København S",2300,55.66653975,12.59938544
1770011232177hom,2023-03-27,3,89.0,15300,516.0,"Strandlodsvej 11E, 2. tv, 2300 København S",2300,55.66645737,12.62099821
1770011233177hom,2023-03-17,5,134.0,19500,437.0,"Strandlodsvej 11N, 2. tv, 2300 København S",2300,55.66645737,12.62099821
1770011234177hom,2023-03-15,2,32.0,11050,1036.0,"Finsensvej 15, 2. 219, 2000 Frederiksberg",2000,55.68076211,12.51831613
10-X00021693426lok,2023-05-01,2,56.0,11100,595.0,"Ørestads Boulevard 49S, 4. 4, 2300 København S",2300,55.63614138,12.58291536
1770011235177hom,2023-03-21,4,97.0,16300,504.0,"Teglholmsgade 58, 2. th, 2450 København SV",2450,55.64997671,12.55564083
1770011236177hom,2023-03-07,4,99.0,16400,497.0,"Teglholmsgade 78, 4. th, 2450 København SV",2450,55.64997671,12.55564083
1770010843177hom,2023-03-08,3,76.0,13200,521.0,"Nadine Gordimers Vej 18, 4. tv, 2300 København S",2300,55.63563482,12.57837225
1770011237177hom,2023-03-29,5,129.0,19200,447.0,"Ved Amagerbanen 35H, 1. th, 2300 København S",2300,55.66530682,12.62658402
1770010062177hom,2023-04-04,4,90.0,15200,507.0,"Emma Gads Vej 1, 5. tv, 2300 København S",2300,55.63563482,12.57837225
1770011240177hom,2023-03-24,1,35.0,7400,634.0,"Gl. Køge Landevej 40, 3. 336, 2500 Valby",2500,55.65571596,12.51155621
1770011242177hom,2023-02-16,2,61.0,12200,600.0,"Ørestads Boulevard 42A, 1. th, 2300 København S",2300,55.63759825,12.58153146
1770011243177hom,2023-03-16,3,85.0,15400,544.0,"Strandlodsvej 11M, 4. tv, 2300 København S",2300,55.66645737,12.62099821
1770011244177hom,2023-03-21,3,87.0,15100,521.0,"Strandlodsvej 27F, 1. th, 2300 København S",2300,55.66645737,12.62099821
1770011245177hom,2023-03-16,2,33.0,10400,945.0,"Lindevangs Alle 4, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770011246177hom,2023-04-05,4,104.0,17700,511.0,"Teglholmens Østkaj 59, 5. th, 2450 København SV",2450,55.64917211,12.55463712
11803954,2023-02-27,3,86.0,13800,481.0,"Nordre Teglkaj 12, st., 2450 København SV",2450,55.6541542,12.54974583
11803961,2023-05-01,3,89.0,17350,585.0,"Etta Camerons Vej 19, st. th, 2450 København SV",2450,55.64593098,12.54622088
11803962,2023-05-01,3,78.0,13000,500.0,"Etta Camerons Vej 27, st. 1, 2450 København SV",2450,55.6454488,12.54701513
10-X00021753426lok,2023-05-01,2,72.0,12275,511.0,"Ørestads Boulevard 49T, 5. 1, 2300 København S",2300,55.63610355,12.58331121
11803963,2023-05-01,4,93.0,14400,465.0,"Etta Camerons Vej 7, st. th, 2450 København SV",2450,55.64603897,12.5472783
11803964,2023-05-01,4,97.0,15000,464.0,"Otto Brandenburgs Vej 104, st. TH, 2450 København SV",2450,55.64416623,12.55083684
11803966,2023-05-01,2,75.0,12800,512.0,"Otto Brandenburgs Vej 4, st. tv, 2450 København SV",2450,55.64543289,12.54878173
11803967,2023-05-01,4,129.0,19400,451.0,"Otto Brandenburgs Vej 54, st. 5, 2450 København SV",2450,55.64447155,12.54999098
11803969,2023-04-15,2,75.0,13600,544.0,"Ved Stigbordene 13, st. th, 2450 København SV",2450,55.64490822,12.54763907
10-X00021763426lok,2023-05-01,4,102.0,15375,452.0,"Ørestads Boulevard 49B, 8. 5, 2300 København S",2300,55.63657896,12.58304572
11803970,2023-05-01,3,88.0,14000,477.0,"Ved Stigbordene 15, st. tv, 2450 København SV",2450,55.64483017,12.54784077
10-X00021743426lok,2023-06-01,2,76.0,12350,488.0,"Ørestads Boulevard 192, 8. 3, 2300 København S",2300,55.61967749,12.57486478
1770011247177hom,2023-03-06,4,108.0,19900,553.0,"Jagtvej 66, 4. 4, 2200 København N",2200,55.69582295,12.55086729
10-X00021783426lok,2023-05-01,3,86.0,13125,458.0,"Ørestads Boulevard 49P, 2300 København S",2300,55.63622728,12.58291935
10-X00021793426lok,2023-05-01,4,103.0,15100,440.0,"Ørestads Boulevard 49T, 5. 5, 2300 København S",2300,55.63610355,12.58331121
1770011251177hom,2023-02-28,2,60.0,12900,645.0,"Strandlodsvej 27C, 5. mf, 2300 København S",2300,55.66645737,12.62099821
1770011252177hom,2023-04-03,3,94.0,15000,479.0,"Strandlodsvej 27G, st. tv, 2300 København S",2300,55.66645737,12.62099821
1770005783177009,2023-03-13,1,29.0,7500,776.0,"Vanløse Allé 79, 4. 28, 2720 Vanløse",2720,55.68876217,12.49425254
1770011253177hom,2023-03-13,1,53.0,10200,577.0,"Poul Bundgaards Vej 5, st. 17, 2500 Valby",2500,55.65926836,12.51011501
1770011254177hom,2023-03-16,2,58.0,11900,616.0,"Gertrude Steins Vej 36, 2. tv, 2300 København S",2300,55.63968386,12.58268348
1770010565177009,2023-03-14,3,80.0,13600,510.0,"Kongelundsvej 374, 1. th, 2770 Kastrup",2770,55.6097207,12.58313844
1770010747177009,2023-02-21,4,96.0,14500,453.0,"Kongelundsvej 376, 2770 Kastrup",2770,55.6097207,12.58313844
1770011040177hom,2023-03-30,3,80.0,13600,510.0,"Bryrupvej 29E, 1. tv, 2770 Kastrup",2770,55.6097207,12.58313844
1770011041177hom,2023-03-01,4,101.0,14900,443.0,"Bryrupvej 29M, 2770 Kastrup",2770,55.6097207,12.58313844
1770010234177hom,2023-03-15,3,89.0,15750,531.0,"Ved Amagerbanen 21A, 3. tv, 2300 København S",2300,55.66745506,12.62677992
1770011255177hom,2023-03-05,4,103.0,18200,530.0,"Else Alfelts Vej 62A, 5. tv, 2300 København S",2300,55.61935638,12.56837823
1770011257177hom,2023-03-20,2,59.0,11900,605.0,"Gertrude Steins Vej 32, 4. mf, 2300 København S",2300,55.63968386,12.58268348
1770011082177hom,2023-03-14,1,35.0,7700,660.0,"Poppelstykket 8, 2. 273, 2450 København SV",2450,55.6512869,12.51149568
1770011139177hom,2023-04-03,2,66.0,12200,555.0,"Else Alfelts Vej 57, 4. tv, 2300 København S",2300,55.61902607,12.57070695
1770010839177hom,2023-03-23,2,63.0,12500,595.0,"Else Alfelts Vej 59, 3. tv, 2300 København S",2300,55.61954611,12.57003965
1770011260177hom,2023-03-14,2,43.0,10250,715.0,"Poppelstykket 8, 3. 339, 2450 København SV",2450,55.6512869,12.51149568
1770011261177hom,2023-03-14,1,35.0,7900,677.0,"Poppelstykket 8, 3. 359, 2450 København SV",2450,55.6512869,12.51149568
1770009946177hom,2023-03-29,5,136.0,24000,529.0,"Amager Strandvej 32, 6. tv, 2300 København S",2300,55.66670573,12.62533695
1770005869177009,2023-04-04,4,124.0,17100,414.0,"Else Alfelts Vej 64D, 2. mf, 2300 København S",2300,55.61935638,12.56837823
1770011262177hom,2023-02-15,4,103.0,14800,431.0,"Else Alfelts Vej 66C, 1. tv, 2300 København S",2300,55.61935638,12.56837823
1770007773177hom,2023-03-15,1,25.0,7550,906.0,"Finsensvej 15, 1. 109, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770011265177hom,2023-04-05,3,142.0,36000,761.0,"Drechselsgade 8B, 6. 1701, 2300 København S",2300,55.65805204,12.56733906
1770011266177hom,2023-03-17,4,103.0,15400,449.0,"Emma Gads Vej 16, 3. tv, 2300 København S",2300,55.63701608,12.58025869
1770011267177hom,2023-02-20,3,102.0,18800,553.0,"Drechselsgade 8A, 3. tv 2401, 2300 København S",2300,55.65805204,12.56733906
1770011269177hom,2023-03-15,2,55.0,12150,663.0,"Emma Gads Vej 10, 3. th, 2300 København S",2300,55.63701608,12.58025869
1770011270177hom,2023-03-15,3,99.0,17600,533.0,"Drechselsgade 6B, st. th 3102, 2300 København S",2300,55.65805204,12.56733906
1770011272177hom,2023-03-27,3,109.0,14300,394.0,"Martha Christensens Vej 22, 1. tv, 2300 København S",2300,55.63784132,12.58113971
1770011271177hom,2023-03-29,4,151.0,26600,528.0,"Drechselsgade 4B, 3. th 5402, 2300 København S",2300,55.65805204,12.56733906
1770011276177hom,2023-03-29,2,79.0,12700,482.0,"Martha Christensens Vej 22, 6. mf, 2300 København S",2300,55.63784132,12.58113971
1770011274177hom,2023-03-29,1,149.0,28200,568.0,"Islands Brygge 79A, 2. 5 7305, 2300 København S",2300,55.65805204,12.56733906
10-X00021813426lok,2023-05-01,2,91.0,13200,435.0,"Robert Jacobsens Vej 57, 2. 2, 2300 København S",2300,55.62007231,12.57357969
1770011273177hom,2023-03-29,1,149.0,27600,556.0,"Islands Brygge 79A, 1. 6 7206, 2300 København S",2300,55.65805204,12.56733906
1770011275177hom,2023-03-15,4,140.0,18600,399.0,"Martha Christensens Vej 22, 6. tv, 2300 København S",2300,55.63784132,12.58113971
1770011277177hom,2023-03-15,2,69.0,13200,574.0,"Michael Strunges Vej 9, 1. tv, 2300 København S",2300,55.63784132,12.58113971
1770011281177hom,2023-03-15,2,60.0,11900,595.0,"Michael Strunges Vej 5, 3. th, 2300 København S",2300,55.63784132,12.58113971
1770011282177hom,2023-03-24,1,35.0,7100,609.0,"Poul Reichhardts Vej 2A, st. 1, 2500 Valby",2500,55.65571596,12.51155621
1770011283177hom,2023-02-24,2,103.0,18700,545.0,"Islands Brygge 83A, 1. tv 13201, 2300 København S",2300,55.65805204,12.56733906
1770005460177hom,2023-04-04,4,122.0,19500,480.0,"Amager Strandvej 30S, 2300 København S",2300,55.66745506,12.62677992
1770009950177hom,2023-03-29,1,149.0,28000,564.0,"Islands Brygge 79A, 4. 5 7505, 2300 København S",2300,55.65805204,12.56733906
1770011284177hom,2023-03-21,2,57.0,10650,561.0,"Gadelandet 24U, 2700 Brønshøj",2700,55.71079535,12.48073651
1770011285177hom,2023-03-08,2,57.0,10650,561.0,"Gadelandet 24B, 2700 Brønshøj",2700,55.71079535,12.48073651
1770011286177hom,2023-03-27,4,103.0,14000,408.0,"Gadelandet 24N, 1. tv, 2700 Brønshøj",2700,55.71079535,12.48073651
1770011287177hom,2023-03-27,1,29.0,7500,776.0,"Poul Bundgaards Vej 5, 1. 28, 2500 Valby",2500,55.65926836,12.51011501
1770011288177hom,2023-03-21,1,32.0,6200,581.0,"Kobbelvænget 72C, st. 1, 2700 Brønshøj",2700,55.71079535,12.48073651
1770011289177hom,2023-03-08,3,74.0,12150,493.0,"Gadelandet 26D, 4. th, 2700 Brønshøj",2700,55.71079535,12.48073651
10-X00021823426lok,2023-04-01,2,53.0,10675,604.0,"Ørestads Boulevard 49T, 1. 4, 2300 København S",2300,55.63610356,12.58331123
1770011290177hom,2023-03-06,1,35.0,7800,669.0,"Poppelstykket 8, 2. 255, 2450 København SV",2450,55.6512869,12.51149568
1770011291177hom,2023-03-03,1,35.0,7950,681.0,"Poppelstykket 6, 4. 403, 2450 København SV",2450,55.6512869,12.51149568
1770011292177hom,2023-03-26,1,31.0,7800,755.0,"Gammel Jernbanevej 29, 3., 2500 Valby",2500,55.66392043,12.51824872
1770011293177hom,2023-04-03,4,89.0,14600,492.0,"Nadine Gordimers Vej 24, 1. th, 2300 København S",2300,55.63563482,12.57837225
1770011300177hom,2023-04-05,3,98.0,14200,435.0,"Else Alfelts Vej 81, 7. tv, 2300 København S",2300,55.61775628,12.56884475
1770011268177hom,2023-03-06,3,90.0,13900,463.0,"Halldor Laxness Vej 21, 1. tv, 2300 København S",2300,55.63701608,12.58025869
11804002,2023-05-01,3,97.0,17950,555.0,"Marmorvej 25, st. TH, 2100 København Ø",2100,55.70412253,12.59537301
