,id,available_from,rooms,area,rent,per_area_price,address,zip_code,latitude,longitude,rent_norm
1218,1770010421177009,2023-01-19,1.0,35.0,7800,669.0,"Poppelstykket 6, 1. 103, 2450 København SV",2450,55.6512869,12.51149568,222.85714285714286
1219,1770010419177009,2023-01-17,2.0,103.0,19300,562.0,"Islands Brygge 81A, 2. tv 10301, 2300 København S",2300,55.65805204,12.56733906,187.37864077669903
1220,1770010422177009,2022-11-18,1.0,35.0,7800,669.0,"Poppelstykket 8, 1. 150, 2450 København SV",2450,55.6512869,12.51149568,222.85714285714286
1221,1770010424177009,2022-11-29,1.0,35.0,7800,669.0,"Poppelstykket 8, 1. 160, 2450 København SV",2450,55.6512869,12.51149568,222.85714285714286
1222,1770010426177009,2023-03-22,1.0,40.0,7500,562.0,"Poppelstykket 8, 1. 163, 2450 København SV",2450,55.6512869,12.51149568,187.5
1223,1770010420177009,2022-11-08,2.0,103.0,18500,539.0,"Islands Brygge 79E, 2. th 9302, 2300 København S",2300,55.65805204,12.56733906,179.61165048543688
1224,1770010427177009,2022-11-21,1.0,35.0,7850,673.0,"Poppelstykket 8, 4. 483, 2450 København SV",2450,55.6512869,12.51149568,224.28571428571428
1225,1770010428177009,2023-01-24,2.0,43.0,9950,694.0,"Poppelstykket 8, 1. 167, 2450 København SV",2450,55.6512869,12.51149568,231.3953488372093
1226,1770010429177009,2022-12-06,1.0,35.0,7900,677.0,"Poppelstykket 6, 3. 304, 2450 København SV",2450,55.6512869,12.51149568,225.71428571428572
1227,1770010431177009,2022-12-06,2.0,43.0,10250,715.0,"Poppelstykket 8, 3. 367, 2450 København SV",2450,55.6512869,12.51149568,238.37209302325581
1228,1770010433177009,2023-01-19,1.0,35.0,7800,669.0,"Poppelstykket 8, 3. 373, 2450 København SV",2450,55.6512869,12.51149568,222.85714285714286
1229,1770010434177009,2022-11-22,1.0,35.0,7950,681.0,"Poppelstykket 8, 4. 455, 2450 København SV",2450,55.6512869,12.51149568,227.14285714285714
1230,1770010435177009,2022-12-06,1.0,35.0,7800,669.0,"Poppelstykket 8, 3. 377, 2450 København SV",2450,55.6512869,12.51149568,222.85714285714286
1231,101443_270216,2023-02-01,3.0,85.0,14300,505.0,"Lergravsvej 34, st. th, 2300 København S",2300,55.66363627,12.62374778,168.23529411764707
1232,1770008689177009,2023-03-27,5.0,111.0,16200,438.0,"Else Alfelts Vej 66E, 2. tv, 2300 København S",2300,55.61935638,12.56837823,145.94594594594594
1233,1770010451177009,2022-12-19,2.0,59.0,13000,661.0,"Strandlodsvej 27K, 7. mf, 2300 København S",2300,55.66645737,12.62099821,220.33898305084745
1234,1770006981177009,2022-12-01,4.0,98.0,15900,487.0,"Teglholmsgade 72, 1. tv, 2450 København SV",2450,55.64997671,12.55564083,162.24489795918367
1235,1770010455177009,2022-12-05,1.0,44.0,8800,600.0,"Søndre Fasanvej 90, 4. 425, 2500 Valby",2500,55.66769246,12.51667676,200.0
1236,1770010457177009,2023-02-13,4.0,103.0,14900,434.0,"Else Alfelts Vej 66C, 2. tv, 2300 København S",2300,55.61935638,12.56837823,144.6601941747573
1237,1770010458177009,2023-01-17,4.0,92.0,14700,479.0,"Else Alfelts Vej 62B, st. th, 2300 København S",2300,55.61935638,12.56837823,159.7826086956522
1238,11803649,2023-02-01,4.0,139.0,22500,486.0,"Applebys Plads 6, st. th, 1411 København K",1411,55.67126339,12.58431457,161.8705035971223
1239,11803651,2023-02-01,3.0,96.0,16900,528.0,"Marmorvej 7B, st. TV, 2100 København Ø",2100,55.7037962,12.59457596,176.04166666666666
1240,11803654,2023-02-01,4.0,91.0,16500,544.0,"Dieselvej 14, st. TV, 2450 København SV",2450,55.65132821,12.55527079,181.3186813186813
1241,11803658,2023-04-01,3.0,76.0,13000,513.0,"A.C. Meyers Vænge 148, st., 2450 København SV",2450,55.65153135,12.54134815,171.05263157894737
1242,11803659,2023-02-01,3.0,97.0,14200,439.0,"A.C. Meyers Vænge 154, st., 2450 København SV",2450,55.65166131,12.54147168,146.39175257731958
1243,11803660,2023-02-01,4.0,111.0,16700,451.0,"Nordre Teglkaj 14, st., 2450 København SV",2450,55.65419853,12.54984208,150.45045045045046
1244,11803661,2023-02-01,4.0,99.0,16300,494.0,"Nordre Teglkaj 44, st., 2450 København SV",2450,55.65392468,12.54955201,164.64646464646464
1245,11803662,2023-01-01,4.0,120.0,20250,506.0,"Applebys Plads 27, st., 1411 København K",1411,55.67055958,12.58521622,168.75
1246,11803663,2023-02-01,3.0,100.0,17600,528.0,"Marmorvej 11B, st., 2100 København Ø",2100,55.70451505,12.59389965,176.0
1247,11803667,2023-02-01,3.0,99.0,17900,542.0,"Marmorvej 23, st., 2100 København Ø",2100,55.70405751,12.59562819,180.8080808080808
1248,11803668,2022-12-01,3.0,102.0,18100,532.0,"Marmorvej 49, st., 2100 København Ø",2100,55.70395187,12.59635767,177.45098039215685
1249,11803669,2023-02-01,4.0,129.0,22400,521.0,"Marmorvej 27, st., 2100 København Ø",2100,55.70427166,12.59532573,173.64341085271317
1250,1770010307177009,2023-02-21,4.0,103.0,14800,431.0,"Else Alfelts Vej 66B, 1. th, 2300 København S",2300,55.61935638,12.56837823,143.6893203883495
1251,1770010459177009,2023-03-06,1.0,45.0,11200,747.0,"Poul Bundgaards Vej 5, 5. 118, 2500 Valby",2500,55.65926836,12.51011501,248.88888888888889
1252,1770010460177009,2023-01-23,4.0,109.0,17600,484.0,"Amager Strandvej 28A, 5. th, 2300 København S",2300,55.66745506,12.62677992,161.4678899082569
1253,1770010462177009,2023-03-23,4.0,103.0,16200,472.0,"Else Alfelts Vej 62A, 3. tv, 2300 København S",2300,55.61935638,12.56837823,157.28155339805826
1254,1770007643177009,2023-01-04,4.0,99.0,15700,476.0,"Teglholmsgade 76, 4. tv, 2450 København SV",2450,55.64997671,12.55564083,158.58585858585857
1255,1770008947177009,2022-11-30,2.0,65.0,12200,563.0,"Richard Mortensens Vej 58, 4. 3, 2300 København S",2300,55.61902607,12.57070695,187.69230769230768
1256,1770010207177009,2023-02-24,4.0,133.0,20900,471.0,"Bjelkes Allé 20, 4., 2200 København N",2200,55.69284985,12.54508262,157.14285714285714
1257,1770010303177009,2023-04-05,3.0,137.0,35000,766.0,"Islands Brygge 79A, 6. tv 7701, 2300 København S",2300,55.65805204,12.56733906,255.47445255474452
1258,1770010328177009,2022-11-10,2.0,103.0,19400,565.0,"Islands Brygge 79E, 4. th 9502, 2300 København S",2300,55.65805204,12.56733906,188.3495145631068
1259,1770010472177009,2022-11-28,3.0,88.0,14600,498.0,"Strandlodsvej 27C, 1. tv, 2300 København S",2300,55.66645737,12.62099821,165.9090909090909
1260,1770009105177009,2023-03-29,1.0,94.0,17200,549.0,"Drechselsgade 4A, 1. tv 6201, 2300 København S",2300,55.65805204,12.56733906,182.9787234042553
1261,1770009113177009,2023-03-29,2.0,167.0,27300,490.0,"Islands Brygge 79C, 5. th 8601, 2300 København S",2300,55.65805204,12.56733906,163.47305389221557
1262,1770010476177009,2023-01-24,3.0,66.0,12600,573.0,"Gertrude Steins Vej 30, 4. th, 2300 København S",2300,55.63968386,12.58268348,190.9090909090909
1263,17-X00014143532001,2022-12-01,3.0,84.0,11150,398.0,"Midtfløjene 18X, 2. 2, 2700 Brønshøj",2700,55.71966159,12.48170721,132.73809523809524
1264,11803736,2022-12-01,3.0,111.0,18000,486.0,"Århusgade 142, st. MF, 2150 Nordhavn",2150,55.70766809,12.59612213,162.16216216216216
1265,11803737,2023-02-01,3.0,78.0,16500,635.0,"Olivia Hansens Gade 13, st., 1799 København V",1799,55.66559869,12.5320812,211.53846153846155
1266,1770010500177009,2023-01-04,4.0,119.0,18900,476.0,"Teglholmens Østkaj 51, 4. mf, 2450 København SV",2450,55.64917211,12.55463712,158.8235294117647
1267,1770010502177009,2023-02-01,4.0,100.0,16800,504.0,"Strandlodsvej 27E, 2. tv, 2300 København S",2300,55.66645737,12.62099821,168.0
1268,1770010503177009,2022-11-30,2.0,66.0,12700,577.0,"Strandlodsvej 11H, 2. tv, 2300 København S",2300,55.66645737,12.62099821,192.42424242424244
1269,1770008769177009,2022-12-27,3.0,90.0,15500,517.0,"Teglholmens Østkaj 37, st. th, 2450 København SV",2450,55.64917211,12.55463712,172.22222222222223
1270,1770010370177009,2023-02-21,3.0,109.0,16700,460.0,"Teglholmens Østkaj 53, . 1, 2450 København SV",2450,55.64917211,12.55463712,153.21100917431193
1271,1770010229177009,2022-11-22,3.0,103.0,16500,481.0,"Teglholmens Østkaj 61, 3. mf, 2450 København SV",2450,55.64917211,12.55463712,160.19417475728156
1272,101449_270216,2023-02-01,3.0,89.0,15000,506.0,"Gammel Køge Landevej 22T, 6. tv, 2500 Valby",2500,55.65918556,12.51448311,168.53932584269663
1273,17-X00014163532001,2022-11-30,3.0,69.0,10500,457.0,"Midtfløjene 18V, 2. 2, 2700 Brønshøj",2700,55.7195034,12.48160376,152.17391304347825
1274,1770008476177009,2023-02-02,3.0,127.0,24900,588.0,"Bryghuspladsen 8, . 501, 1473 København K",1473,55.67210396,12.57891196,196.06299212598427
1275,1770008933177009,2023-01-19,4.0,96.0,16600,519.0,"Strandlodsvej 11K, 1. tv, 2300 København S",2300,55.66645737,12.62099821,172.91666666666666
1276,1770010525177009,2023-01-20,2.0,60.0,12900,645.0,"Strandlodsvej 11G, 4. mf, 2300 København S",2300,55.66645737,12.62099821,215.0
1277,1770010480177009,2023-03-08,1.0,33.0,6300,573.0,"Kobbelvænget 72C, st. 14, 2700 Brønshøj",2700,55.71079535,12.48073651,190.9090909090909
1278,1770010481177009,2023-01-30,1.0,31.0,6000,581.0,"Kobbelvænget 72C, st. 21, 2700 Brønshøj",2700,55.71079535,12.48073651,193.5483870967742
1279,1770010483177009,2022-12-02,1.0,36.0,6650,554.0,"Kobbelvænget 72C, st. 27, 2700 Brønshøj",2700,55.71079535,12.48073651,184.72222222222223
1280,1770010484177009,2023-03-24,1.0,31.0,6000,581.0,"Kobbelvænget 72C, 1. 28, 2700 Brønshøj",2700,55.71079535,12.48073651,193.5483870967742
1281,1770010485177009,2022-11-29,1.0,31.0,6000,581.0,"Kobbelvænget 72C, 1. 7, 2700 Brønshøj",2700,55.71079535,12.48073651,193.5483870967742
1282,1770010486177009,2023-03-21,1.0,31.0,6000,581.0,"Kobbelvænget 72C, 1. 20, 2700 Brønshøj",2700,55.71079535,12.48073651,193.5483870967742
1283,1770010487177009,2023-04-04,1.0,45.0,8300,553.0,"Kobbelvænget 72C, 2. 11, 2700 Brønshøj",2700,55.71079535,12.48073651,184.44444444444446
1284,1770010488177009,2023-01-12,2.0,51.0,9500,559.0,"Kobbelvænget 72C, 5. 7, 2700 Brønshøj",2700,55.71079535,12.48073651,186.27450980392157
1285,1770010489177009,2022-12-06,2.0,47.0,9100,581.0,"Kobbelvænget 72C, 5. 6, 2700 Brønshøj",2700,55.71079535,12.48073651,193.61702127659575
1286,1770010490177009,2023-03-06,2.0,53.0,9450,535.0,"Gadelandet 24P, 2700 Brønshøj",2700,55.71079535,12.48073651,178.30188679245282
1287,1770010491177009,2023-01-30,2.0,53.0,9450,535.0,"Gadelandet 24L, 2700 Brønshøj",2700,55.71079535,12.48073651,178.30188679245282
1288,1770010492177009,2023-01-12,2.0,53.0,9450,535.0,"Gadelandet 24F, 2700 Brønshøj",2700,55.71079535,12.48073651,178.30188679245282
1289,1770010493177009,2023-03-01,4.0,102.0,14000,412.0,"Gadelandet 24S, 1. tv, 2700 Brønshøj",2700,55.71079535,12.48073651,137.2549019607843
1290,1770010494177009,2023-04-04,4.0,102.0,14000,412.0,"Gadelandet 24K, 1. th, 2700 Brønshøj",2700,55.71079535,12.48073651,137.2549019607843
1291,1770010495177009,2023-04-04,4.0,111.0,14500,392.0,"Gadelandet 24A, 1. th, 2700 Brønshøj",2700,55.71079535,12.48073651,130.63063063063063
1292,1770010496177009,2023-04-04,3.0,77.0,12000,468.0,"Gadelandet 26A, 1. tv, 2700 Brønshøj",2700,55.71079535,12.48073651,155.84415584415584
1293,1770010497177009,2023-04-04,2.0,52.0,10100,583.0,"Gadelandet 26A, 1. mf, 2700 Brønshøj",2700,55.71079535,12.48073651,194.23076923076923
1294,1770010498177009,2023-01-04,3.0,90.0,12400,413.0,"Gadelandet 26B, 3. tv, 2700 Brønshøj",2700,55.71079535,12.48073651,137.77777777777777
1295,1770010504177009,2023-02-15,2.0,57.0,10400,547.0,"Gadelandet 26B, 3. mf, 2700 Brønshøj",2700,55.71079535,12.48073651,182.4561403508772
1296,1770010505177009,2022-11-29,3.0,80.0,12050,452.0,"Gadelandet 26B, 3. th, 2700 Brønshøj",2700,55.71079535,12.48073651,150.625
1297,1770010334177009,2022-11-18,1.0,81.0,15750,583.0,"Islands Brygge 79A, 5. 2 7602, 2300 København S",2300,55.65805204,12.56733906,194.44444444444446
1298,1770010527177009,2022-12-05,1.0,79.0,16600,630.0,"Islands Brygge 79A, 4. 7 7507, 2300 København S",2300,55.65805204,12.56733906,210.126582278481
1299,1770010217177009,2023-02-23,2.0,55.0,11950,652.0,"Emma Gads Vej 9A, 4. tv, 2300 København S",2300,55.63608991,12.57720853,217.27272727272728
1300,1770010537177009,2023-01-17,3.0,70.0,14000,400.0,"Njalsgade 169, 1. 8, 2300 København S",2300,55.66350432,12.59128306,200.0
1301,1770010539177009,2022-12-05,1.0,32.0,8800,550.0,"Njalsgade 155, 2. 202, 2300 København S",2300,55.66403876,12.59012991,275.0
1302,1770007165177009,2022-12-06,1.0,52.0,10600,612.0,"Ved Amagerbanen 37C, 1. tv, 2300 København S",2300,55.66530682,12.62658402,203.84615384615384
1303,3173170000344,2023-02-03,5.0,153.0,23000,451.0,"Robert Jacobsens Vej 78, 8. p4, 2300 København S",2300,55.6171277,12.57205823,150.32679738562092
1304,1770006708177009,2022-12-30,1.0,35.0,7700,660.0,"Gammel Jernbanevej 29, 3. 27, 2500 Valby",2500,55.66392043,12.51824872,220.0
1305,1770008605177009,2022-11-27,1.0,58.0,10900,564.0,"Ved Amagerbanen 37A, 3. mf, 2300 København S",2300,55.66530682,12.62658402,187.93103448275863
1306,1770010558177009,2023-04-05,3.0,157.0,26500,506.0,"Bryghuspladsen 8, 5. 504, 1473 København K",1473,55.67210396,12.57891196,168.78980891719746
1307,101451_270216,2023-03-01,3.0,102.0,15000,441.0,"Gammel Køge Landevej 20P, 4. tv, 2500 Valby",2500,55.6597368,12.51497717,147.05882352941177
1308,1770007604177009,2022-12-07,2.0,61.0,12200,600.0,"Nadine Gordimers Vej 15, 2. tv, 2300 København S",2300,55.63608991,12.57720853,200.0
1309,1770009074177009,2023-02-23,5.0,117.0,17100,438.0,"Richard Mortensens Vej 58, 5. 1, 2300 København S",2300,55.61902607,12.57070695,146.15384615384616
1310,1770009483177009,2023-03-06,5.0,119.0,17000,429.0,"Richard Mortensens Vej 55, 3. th, 2300 København S",2300,55.61902607,12.57070695,142.85714285714286
1311,1770007379177009,2023-02-08,3.0,98.0,15500,474.0,"Strandlodsvej 17E, 5. tv, 2300 København S",2300,55.66469902,12.62250075,158.16326530612244
1312,1770010563177009,2022-12-06,3.0,84.0,12950,462.0,"Nadine Gordimers Vej 18, 1. th, 2300 København S",2300,55.63580377,12.57813008,154.16666666666666
1313,1770010566177009,2022-12-19,3.0,83.0,15500,560.0,"Strandlodsvej 27G, 4. tv, 2300 København S",2300,55.6663884,12.62388723,186.74698795180723
1314,1770010572177009,2022-11-18,2.0,55.0,11950,652.0,"Emma Gads Vej 9A, 2. tv, 2300 København S",2300,55.6360713,12.57892828,217.27272727272728
1315,1770010199177009,2022-12-30,4.0,105.0,17500,500.0,"Else Alfelts Vej 62B, 4. th, 2300 København S",2300,55.61935638,12.56837823,166.66666666666666
1316,1770010579177009,2022-11-30,3.0,98.0,13900,426.0,"Else Alfelts Vej 81, 5. tv, 2300 København S",2300,55.61775628,12.56884475,141.83673469387756
1317,10-X00020923426001,2023-03-01,4.0,111.0,15225,411.0,"Robert Jacobsens Vej 59, 6. 1, 2300 København S",2300,55.61983677,12.57350437,137.16216216216216
1318,1770010580177009,2023-01-13,4.0,90.0,13950,465.0,"Nadine Gordimers Vej 26, 1. tv, 2300 København S",2300,55.63563482,12.57837225,155.0
1319,10-X00020933426001,2023-03-01,3.0,88.0,14000,477.0,"Asger Jorns Allé 6, 7. 2, 2300 København S",2300,55.62001269,12.57409782,159.0909090909091
1320,11803773,2023-01-01,2.0,82.0,13100,479.0,"A.C. Meyers Vænge 140, st., 2450 København SV",2450,55.65135799,12.54118332,159.7560975609756
1321,10-X00020943426001,2022-11-01,3.0,94.0,12995,415.0,"Ørestads Boulevard 49N, 2300 København S",2300,55.63626694,12.58293499,138.24468085106383
1322,1770010585177009,2023-01-24,4.0,102.0,17200,506.0,"Strandlodsvej 11E, 7. th, 2300 København S",2300,55.66596365,12.62151054,168.62745098039215
1323,86#86JC-000434,2022-12-01,4.0,121.0,18000,446.0,"Kronprinsessegade 18, 4., 1306 København K",1306,55.68361181,12.58171324,148.7603305785124
1324,1770010189177009,2023-01-24,3.0,111.0,16200,438.0,"Teglholmens Østkaj 51, 4. tv, 2450 København SV",2450,55.64917211,12.55463712,145.94594594594594
1325,1770006842177009,2023-02-22,1.0,25.0,7550,906.0,"Finsensvej 15, 1. 110, 2000 Frederiksberg",2000,55.68076211,12.51831613,302.0
1326,1770010326177009,2023-01-24,4.0,113.0,19200,510.0,"Amager Strandvej 30P, 2300 København S",2300,55.66745506,12.62677992,169.91150442477877
1327,1770006692177009,2022-12-27,4.0,130.0,21200,489.0,"Antwerpengade 8, 1. th, 2150 Nordhavn",2150,55.70690816,12.59568453,163.07692307692307
1328,1770010306177009,2023-04-04,4.0,110.0,17200,469.0,"Amager Strandvej 44, 1. th, 2300 København S",2300,55.66745506,12.62677992,156.36363636363637
1329,11803779,2023-02-01,3.0,103.0,17700,516.0,"Marmorvej 19, st. TH, 2100 København Ø",2100,55.70380304,12.59537947,171.84466019417476
1330,11803783,2023-02-01,3.0,102.0,18250,537.0,"Marmorvej 37, st., 2100 København Ø",2100,55.7048693,12.59621686,178.92156862745097
1331,1770010599177009,2023-02-15,1.0,81.0,14900,552.0,"Islands Brygge 79A, 1. 4 7204, 2300 København S",2300,55.65805204,12.56733906,183.9506172839506
1332,11803743,2023-02-01,4.0,104.0,16750,483.0,"Etta Camerons Vej 19, st., 2450 København SV",2450,55.64593098,12.54622088,161.05769230769232
1333,1770010602177009,2022-12-28,4.0,109.0,16900,465.0,"Strandlodsvej 27L, 2. th, 2300 København S",2300,55.66635274,12.62330951,155.045871559633
1334,1770005739177009,2023-01-02,1.0,29.0,7400,766.0,"Vanløse Allé 79, . 3 19, 2720 Vanløse",2720,55.68876217,12.49425254,255.17241379310346
1335,101453_270216,2023-03-01,4.0,101.0,16500,490.0,"Gammel Køge Landevej 22V, 6. th, 2500 Valby",2500,55.65905567,12.51438143,163.36633663366337
1336,10-X00020963426001,2022-12-12,4.0,99.0,14774,448.0,"Ørestads Boulevard 49B, 5. 5, 2300 København S",2300,55.63657896,12.58304572,149.23232323232324
1337,10-X00020973426001,2022-12-13,2.0,59.0,11150,567.0,"Ørestads Boulevard 49B, 5. 2, 2300 København S",2300,55.63657896,12.58304572,188.98305084745763
1338,10-X00020983426001,2023-01-16,3.0,99.0,13440,407.0,"Ørestads Boulevard 49S, 4. 2, 2300 København S",2300,55.63614138,12.58291536,135.75757575757575
1339,1770010506177009,2023-04-04,3.0,71.0,12250,518.0,"Gadelandet 26C, 4. th, 2700 Brønshøj",2700,55.71079535,12.48073651,172.53521126760563
1340,1770010507177009,2023-04-04,2.0,51.0,10200,600.0,"Gadelandet 26D, st. tv, 2700 Brønshøj",2700,55.71079535,12.48073651,200.0
1341,1770010510177009,2023-03-21,2.0,52.0,10300,594.0,"Gadelandet 26E, 1. mf, 2700 Brønshøj",2700,55.71079535,12.48073651,198.07692307692307
1342,1770010511177009,2023-01-04,3.0,71.0,12050,509.0,"Gadelandet 26E, 2. tv, 2700 Brønshøj",2700,55.71079535,12.48073651,169.71830985915494
1343,1770010512177009,2023-04-04,3.0,72.0,12000,500.0,"Gadelandet 26G, 1. tv, 2700 Brønshøj",2700,55.71079535,12.48073651,166.66666666666666
1344,1770010513177009,2023-04-04,3.0,74.0,12000,486.0,"Gadelandet 26G, 1. th, 2700 Brønshøj",2700,55.71079535,12.48073651,162.16216216216216
1345,1770010508177009,2023-01-19,3.0,72.0,11850,494.0,"Gadelandet 26D, 1. th, 2700 Brønshøj",2700,55.71079535,12.48073651,164.58333333333334
1346,1770010509177009,2023-04-04,2.0,48.0,10200,638.0,"Gadelandet 26D, 2. mf, 2700 Brønshøj",2700,55.71079535,12.48073651,212.5
1347,1770010514177009,2023-04-04,4.0,92.0,13950,422.0,"Gadelandet 20D, 2. th, 2700 Brønshøj",2700,55.71079535,12.48073651,151.6304347826087
1348,1770010515177009,2023-03-27,4.0,96.0,14050,439.0,"Gadelandet 20D, 3. tv, 2700 Brønshøj",2700,55.71079535,12.48073651,146.35416666666666
1349,1770010516177009,2023-04-04,4.0,93.0,14150,456.0,"Gadelandet 20C, 4. tv, 2700 Brønshøj",2700,55.71079535,12.48073651,152.1505376344086
1350,1770010517177009,2023-04-04,4.0,97.0,14150,438.0,"Gadelandet 20C, 4. th, 2700 Brønshøj",2700,55.71079535,12.48073651,145.8762886597938
1351,1770010520177009,2023-03-13,4.0,93.0,14150,456.0,"Gadelandet 22C, 5. tv, 2700 Brønshøj",2700,55.71079535,12.48073651,152.1505376344086
1352,1770010521177009,2023-04-04,4.0,93.0,13700,442.0,"Gadelandet 22D, 1. tv, 2700 Brønshøj",2700,55.71079535,12.48073651,147.31182795698925
1353,1770010522177009,2023-04-04,4.0,107.0,13900,390.0,"Gadelandet 22E, 2. th, 2700 Brønshøj",2700,55.71079535,12.48073651,129.90654205607476
1354,101455_270216,2023-04-01,3.0,107.0,15400,432.0,"Montagehalsvej 2, st. 3, 2500 Valby",2500,55.65909432,12.5128694,143.92523364485982
1355,4734730000296,2022-12-20,3.0,103.0,22500,655.0,"Wilders Plads 7, st., 1403 København K",1403,55.6755432,12.5935401,218.44660194174756
1356,1770010614177009,2023-01-04,3.0,89.0,14500,489.0,"Ved Amagerbanen 21B, st. tv, 2300 København S",2300,55.666783,12.62534905,162.92134831460675
1357,1770010620177009,2023-03-17,3.0,84.0,13500,482.0,"Ejler Billes Allé 11, 1. 2, 2300 København S",2300,55.62195651,12.57283507,160.71428571428572
1358,1770006980177009,2023-02-13,4.0,99.0,16100,488.0,"Teglholmsgade 74, 3. tv, 2450 København SV",2450,55.64997671,12.55564083,162.62626262626262
1359,101457_270216,2022-12-01,4.0,120.0,16000,400.0,"Gammel Køge Landevej 20K, 1. th, 2500 Valby",2500,55.66005216,12.51523388,133.33333333333334
1360,10-X00020993426001,2023-03-01,2.0,86.0,12775,446.0,"Robert Jacobsens Vej 57, 3. 1, 2300 København S",2300,55.62007231,12.57357969,148.54651162790697
1361,1770009647177009,2023-01-17,3.0,86.0,15500,360.0,"Njalsgade 169, 4. 1, 2300 København S",2300,55.66371677,12.59103169,180.2325581395349
1362,1770010624177009,2023-02-09,2.0,72.0,12300,512.0,"Halldor Laxness Vej 21, st. th, 2300 København S",2300,55.63719285,12.58054235,170.83333333333334
1363,1770010626177009,2022-12-08,2.0,68.0,12300,543.0,"Strandlodsvej 11D, st. mf, 2300 København S",2300,55.66645737,12.62099821,180.88235294117646
1364,1770010627177009,2023-02-08,3.0,84.0,15200,543.0,"Strandlodsvej 17E, 3. th, 2300 København S",2300,55.66469902,12.62250075,180.95238095238096
1365,1770010628177009,2022-12-15,2.0,59.0,12800,651.0,"Strandlodsvej 27K, 4. mf, 2300 København S",2300,55.66620217,12.6235207,216.94915254237287
1366,11803774,2023-03-27,3.0,108.0,18750,521.0,"Rådhuspladsen 55, st. TV, 1550 København V",1550,55.67641474,12.56968239,173.61111111111111
1367,1770010618177009,2022-12-01,1.0,26.0,7650,883.0,"Finsensvej 15, 2. 218, 2000 Frederiksberg",2000,55.68076211,12.51831613,294.2307692307692
1368,1770010631177009,2023-01-25,2.0,66.0,12800,582.0,"Gertrude Steins Vej 38, 4. th, 2300 København S",2300,55.63968386,12.58268348,193.93939393939394
1369,1770010321177009,2023-01-04,2.0,56.0,11950,640.0,"Emma Gads Vej 8, st. tv, 2300 København S",2300,55.63701608,12.58025869,213.39285714285714
1370,1770010231177009,2023-02-20,2.0,55.0,11950,652.0,"Emma Gads Vej 20, 3. th, 2300 København S",2300,55.63701608,12.58025869,217.27272727272728
1371,10-X00021043426001,2023-01-16,3.0,72.0,12300,512.0,"Ørestads Boulevard 49S, 7. 6, 2300 København S",2300,55.63614138,12.58291536,170.83333333333334
1372,10-X00021033426001,2023-02-20,3.0,123.0,14850,362.0,"Ørestads Boulevard 49S, 4. 6, 2300 København S",2300,55.63614138,12.58291536,120.73170731707317
1373,101460_270216,2023-01-15,1.0,68.0,11400,503.0,"Gammel Køge Landevej 20A, 2. 6, 2500 Valby",2500,55.66016784,12.51515807,167.64705882352942
1374,1770008833177009,2023-03-01,1.0,34.0,8600,759.0,"Amerikavej 19A, 1. 100, 1756 København V",1756,55.66899705,12.54217717,252.94117647058823
1375,1770010642177009,2023-02-17,3.0,108.0,16200,450.0,"Axel Heides Gade 20, st. tv, 2300 København S",2300,55.66055667,12.57098443,150.0
1376,10-X00021063426001,2023-03-01,2.0,76.0,11850,468.0,"Ørestads Boulevard 188, 6. 2, 2300 København S",2300,55.61987977,12.57494312,155.92105263157896
1377,10-X00021073426001,2023-03-01,2.0,74.0,11500,466.0,"Ørestads Boulevard 188, 4. 3, 2300 København S",2300,55.61987977,12.57494312,155.40540540540542
1378,11803761,2023-02-01,2.0,75.0,13300,532.0,"Lone Kellermanns Vej 5, st. tv, 2450 København SV",2450,55.64514799,12.54814046,177.33333333333334
1379,1770010643177009,2022-12-13,3.0,105.0,19100,546.0,"Göteborg Plads 15, 4. tv, 2150 Nordhavn",2150,55.70709169,12.59634914,181.9047619047619
1380,1770010644177009,2023-02-28,3.0,105.0,18900,540.0,"Göteborg Plads 15, 2. tv, 2150 Nordhavn",2150,55.706983,12.59637062,180.0
1381,1770009969177009,2023-03-15,3.0,84.0,14800,529.0,"Ørestads Boulevard 42B, 5. tv, 2300 København S",2300,55.63759825,12.58153146,176.1904761904762
1382,1770010647177009,2023-02-15,3.0,67.0,14000,627.0,"Ørestads Boulevard 42C, 4. tv, 2300 København S",2300,55.63759825,12.58153146,208.955223880597
1383,1770010648177009,2023-03-15,4.0,100.0,17200,516.0,"Michael Strunges Vej 18, 6. tv, 2300 København S",2300,55.63759825,12.58153146,172.0
1384,1770010650177009,2023-02-02,1.0,35.0,7300,626.0,"Vanløse Allé 79, 2. 12, 2720 Vanløse",2720,55.68841023,12.49417228,208.57142857142858
1385,101461_270216,2023-03-01,4.0,108.0,16600,461.0,"Gearhalsvej 6, 5. th, 2500 Valby",2500,55.6601491,12.51465389,153.7037037037037
1386,1770007428177009,2022-02-01,3.0,98.0,15700,481.0,"Teglholmsgade 62, 3. th, 2450 København SV",2450,55.64997671,12.55564083,160.20408163265307
1387,1770004732177009,2023-01-13,4.0,89.0,14350,484.0,"Nadine Gordimers Vej 22, 2. th, 2300 København S",2300,55.63566523,12.57837773,161.23595505617976
1388,1770010651177009,2023-03-14,4.0,84.0,14500,518.0,"C. F. Møllers Allé 63, 5. tv, 2300 København S",2300,55.63534601,12.57906001,172.61904761904762
1389,1770007905177009,2023-01-19,4.0,117.0,18950,486.0,"Ved Amagerbanen 33C, 2300 København S",2300,55.66546337,12.62724058,161.96581196581195
