,id,rooms,area,rent,latitude,longitude,rent_norm
918,5263134,2,79,12950,55.638175,12.581597,163.9240506329114
919,5206495,3,71,13600,55.62027,12.573462,191.54929577464787
920,5148237,3,89,12100,55.725246,12.476602,135.95505617977528
921,5060287,2,74,11700,55.688955,12.449246,158.1081081081081
922,5207192,4,114,15000,55.671176,12.472884,131.57894736842104
923,5088653,1,32,7334,55.705502,12.527119,229.1875
924,4956110,2,64,10450,55.617418,12.566349,163.28125
925,5246712,4,106,14850,55.682748,12.455784,140.0943396226415
926,5272894,4,92,14100,55.619978,12.568789,153.2608695652174
927,5106533,3,84,12600,55.688955,12.449246,150.0
928,5247360,3,95,17500,55.666447,12.593103,184.21052631578948
929,5190012,4,104,15000,55.61897,12.567802,144.23076923076923
930,5239488,3,93,13500,55.677085,12.434243,145.16129032258064
932,4856977,4,127,22444,55.658841,12.559367,176.7244094488189
933,5248581,1,46,7600,55.703754,12.537448,165.2173913043478
934,4953615,2,62,11300,55.676449,12.436417,182.25806451612902
935,4956100,2,64,10550,55.617418,12.566349,164.84375
936,5251492,4,138,21350,55.61897,12.567802,154.71014492753622
937,5248005,1,37,6900,55.703754,12.537448,186.48648648648648
938,4976253,2,104,16750,55.712537,12.564038,161.05769230769232
939,5112380,5,123,16705,55.621711,12.572956,135.8130081300813
940,5072136,2,188,28000,55.675075,12.571788,148.93617021276594
941,5179367,4,101,15700,55.616752,12.568257,155.44554455445544
942,4956091,3,80,13250,55.617418,12.566349,165.625
943,5189677,2,62,12938,55.649051,12.535273,208.67741935483872
944,5206506,3,69,13525,55.62027,12.573462,196.0144927536232
945,5249721,3,108,14900,55.625353,12.569615,137.96296296296296
946,5015673,1,46,10000,55.616521,12.566203,217.3913043478261
947,5248610,1,37,6900,55.703754,12.537448,186.48648648648648
948,5248611,1,37,6900,55.703754,12.537448,186.48648648648648
949,5248613,1,37,6900,55.703754,12.537448,186.48648648648648
950,5248024,1,37,7100,55.703754,12.537448,191.8918918918919
951,5248608,1,38,6900,55.703754,12.537448,181.57894736842104
952,5248603,1,37,6900,55.703754,12.537448,186.48648648648648
953,5248599,1,37,6900,55.703754,12.537448,186.48648648648648
954,5248602,1,37,6900,55.703754,12.537448,186.48648648648648
955,5208156,4,107,18725,55.648098,12.552759,175.0
956,5248598,1,37,6900,55.703754,12.537448,186.48648648648648
957,5072896,2,74,11000,55.705114,12.435315,148.64864864864865
958,5248609,1,37,6900,55.703754,12.537448,186.48648648648648
959,5248596,1,37,6900,55.703754,12.537448,186.48648648648648
960,4979559,2,64,11800,55.638117,12.580798,184.375
961,5261861,4,104,15700,55.61897,12.567802,150.96153846153845
962,5078187,2,105,17094,55.712537,12.564038,162.8
963,4979544,2,63,12000,55.637997,12.580752,190.47619047619048
964,5248016,1,37,6900,55.703754,12.537448,186.48648648648648
965,5248593,1,38,6900,55.703754,12.537448,181.57894736842104
966,4966211,4,114,15975,55.63393,12.597071,140.1315789473684
967,5205804,2,48,11100,55.705378,12.543452,231.25
968,5054942,1,42,9854,55.679425,12.551437,234.61904761904762
969,5208357,1,39,10000,55.663553,12.591,256.4102564102564
970,4979545,3,70,13600,55.637997,12.580752,194.28571428571428
971,4979598,2,63,12300,55.634942,12.579119,195.23809523809524
972,5092306,3,72,12000,55.711095,12.47929,166.66666666666666
973,4942878,4,91,15085,55.62184,12.572173,165.76923076923077
974,5158555,6,195,35000,55.682541,12.585982,179.48717948717947
975,4939497,3,88,14300,55.654803,12.549074,162.5
976,5268062,1,47,9200,55.705378,12.543452,195.74468085106383
977,5179334,3,86,15080,55.663095,12.593584,175.34883720930233
978,5179140,3,101,15525,55.647737,12.552219,153.7128712871287
979,5086670,4,105,14500,55.671176,12.472884,138.0952380952381
980,5092267,4,92,14250,55.711801,12.480088,154.8913043478261
981,5107671,3,96,15650,55.644318,12.549037,163.02083333333334
982,5092237,4,92,13850,55.711801,12.480088,150.54347826086956
983,5092247,4,93,13700,55.711542,12.480989,147.31182795698925
984,5144887,4,113,14200,55.711542,12.480989,125.66371681415929
985,5113437,4,94,14050,55.671176,12.472884,149.46808510638297
986,5127345,2,55,10500,55.705114,12.435315,190.9090909090909
987,4956104,2,64,11250,55.617418,12.566349,175.78125
988,5092280,4,88,14150,55.711801,12.480088,160.79545454545453
989,5249738,4,151,29500,55.684243,12.567298,195.36423841059602
990,5081777,3,70,13250,55.619128,12.568626,189.28571428571428
991,5080327,4,94,16450,55.645488,12.545785,175.0
992,5206499,3,98,15650,55.646565,12.552006,159.69387755102042
993,5175902,4,105,14850,55.618673,12.567705,141.42857142857142
994,5008805,3,142,39000,55.657308,12.568152,274.6478873239437
995,5077774,3,102,18950,55.703731,12.596756,185.7843137254902
996,5158559,3,82,14500,55.651125,12.555139,176.82926829268294
997,5008250,4,113,20961,55.659018,12.560558,185.49557522123894
998,5117372,5,146,15672,55.606455,12.594415,107.34246575342466
999,5117306,2,132,17000,55.65419,12.611142,128.78787878787878
1000,5081636,4,122,17750,55.654204,12.549464,145.49180327868854
1001,4979385,2,71,12700,55.638307,12.581241,178.8732394366197
1002,4979396,2,66,12300,55.638237,12.581356,186.36363636363637
1003,5081489,4,128,18350,55.652689,12.612637,143.359375
1004,5088651,1,32,7334,55.705502,12.527119,229.1875
1005,5244079,3,78,14400,55.665522,12.456031,184.6153846153846
1006,5247999,1,37,6900,55.703754,12.537448,186.48648648648648
1007,4898892,2,58,11850,55.640331,12.582975,204.31034482758622
1008,4953549,4,94,14050,55.671176,12.472884,149.46808510638297
1009,5092229,4,92,13850,55.711801,12.480088,150.54347826086956
1010,4953554,4,94,13850,55.671176,12.472884,147.3404255319149
1011,5087554,4,98,14300,55.688955,12.449246,145.91836734693877
1012,4648142,4,148,28352,55.695726,12.54511,191.56756756756758
1013,4961499,4,104,18100,55.649175,12.554973,174.03846153846155
1014,5111825,3,85,13300,55.676449,12.436417,156.47058823529412
1015,5268155,3,89,14950,55.659338,12.510673,167.97752808988764
1016,4976355,3,101,17700,55.654306,12.553702,175.24752475247524
1017,5269991,1,42,8900,55.651307,12.511187,211.9047619047619
1018,5192972,5,124,17100,55.619128,12.568626,137.90322580645162
1019,5061398,3,80,12100,55.683682,12.458612,151.25
1020,5029967,2,67,11150,55.671176,12.472884,166.4179104477612
1021,5263198,3,92,15700,55.646315,12.552322,170.65217391304347
1022,5263109,3,87,14000,55.656005,12.503815,160.91954022988506
1023,5158630,2,114,15470,55.634562,12.582097,135.7017543859649
1024,5263112,2,69,11895,55.697421,12.505143,172.3913043478261
1025,5088660,3,102,14000,55.671176,12.472884,137.2549019607843
1026,5253200,3,105,16200,55.652689,12.612637,154.28571428571428
1027,5092236,4,93,13750,55.711542,12.480989,147.8494623655914
1028,4581593,4,180,27000,55.673109,12.589947,150.0
1029,5092269,4,111,14500,55.71124,12.480251,130.63063063063063
1030,4813637,1,60,14500,55.668745,12.613605,241.66666666666666
1031,5107650,2,66,12300,55.637664,12.580775,186.36363636363637
1032,5248601,1,37,6900,55.703754,12.537448,186.48648648648648
1033,5110005,2,61,11721,55.62184,12.572173,192.14754098360655
1034,5009491,4,151,26600,55.658128,12.567894,176.158940397351
1035,4956063,2,64,11650,55.617418,12.566349,182.03125
1036,4953609,2,62,11200,55.676449,12.436417,180.6451612903226
1037,4581595,3,156,27300,55.672741,12.590873,175.0
1038,4968563,2,53,12200,55.640331,12.582975,230.18867924528303
1039,5081673,3,104,14250,55.671176,12.472884,137.01923076923077
1040,4989269,5,121,17990,55.640001,12.578481,148.67768595041323
1041,5051038,3,99,13900,55.677028,12.436588,140.40404040404042
1042,5111821,4,103,14250,55.671176,12.472884,138.3495145631068
1043,5113971,4,119,15800,55.636709,12.582897,132.7731092436975
1044,5088654,1,32,7334,55.705502,12.527119,229.1875
1045,5112359,4,106,14462,55.725636,12.478914,136.43396226415095
1046,5248591,1,37,6900,55.703754,12.537448,186.48648648648648
1047,5246693,2,71,12450,55.682748,12.455784,175.35211267605635
1048,5246696,2,71,12250,55.682748,12.455784,172.53521126760563
1049,5274113,2,64,13200,55.637843,12.580475,206.25
1050,5246701,3,97,13900,55.683006,12.456226,143.29896907216494
1051,5246697,2,76,12250,55.682748,12.455784,161.18421052631578
1052,5274116,3,70,13250,55.619137,12.568627,189.28571428571428
1053,5105805,3,96,14977,55.621584,12.57341,156.01041666666666
1054,5246705,3,115,15950,55.682748,12.455784,138.69565217391303
1055,5274112,4,96,13900,55.711801,12.480088,144.79166666666666
1056,5246708,3,90,13350,55.682748,12.455784,148.33333333333334
1057,5246702,3,97,13800,55.683006,12.456226,142.2680412371134
1058,5246709,3,93,13300,55.682748,12.455784,143.01075268817203
1059,5246707,3,90,13450,55.682748,12.455784,149.44444444444446
1060,5272863,2,90,16700,55.659544,12.570384,185.55555555555554
1061,5275968,3,146,26000,55.737286,12.538268,178.08219178082192
1062,5275729,1,27,7900,55.681189,12.518624,292.5925925925926
1063,5275717,1,25,7550,55.681189,12.518624,302.0
1064,5275727,1,27,7900,55.681189,12.518624,292.5925925925926
1065,5275714,1,29,7400,55.65573,12.511585,255.17241379310346
1066,5275715,1,35,7500,55.651556,12.511923,214.28571428571428
1067,5274145,2,66,12400,55.619018,12.570785,187.87878787878788
1068,5275718,1,25,7550,55.681189,12.518624,302.0
1069,5275724,1,35,8250,55.651556,12.511923,235.71428571428572
1070,5275728,1,26,8000,55.681189,12.518624,307.6923076923077
1071,5275719,1,48,10650,55.712077,12.575295,221.875
1072,5275970,2,65,11900,55.61729,12.570032,183.07692307692307
1073,5275699,3,105,17631,55.680505,12.578989,167.9142857142857
1074,5275709,4,95,16300,55.664593,12.622675,171.57894736842104
1075,5275433,3,71,15000,55.694877,12.570948,211.26760563380282
1076,5275431,3,85,14600,55.66256,12.627215,171.76470588235293
1077,5275951,4,115,19000,55.669016,12.512669,165.2173913043478
1078,5274223,1,40,8350,55.651556,12.511923,208.75
1079,5274241,1,35,7950,55.651307,12.511187,227.14285714285714
1080,5274225,1,26,8650,55.681189,12.518624,332.6923076923077
1081,5273969,2,29,10600,55.681189,12.518624,365.51724137931035
1082,5275736,1,24,7650,55.681189,12.518624,318.75
1083,5275732,1,35,7900,55.651556,12.511923,225.71428571428572
1084,5275731,1,35,7900,55.651556,12.511923,225.71428571428572
1085,5274236,1,24,8300,55.681189,12.518624,345.8333333333333
1086,5273988,2,43,10200,55.651307,12.511187,237.2093023255814
1087,5273942,1,33,11100,55.681189,12.518624,336.3636363636364
1088,5273985,2,32,10400,55.681189,12.518624,325.0
1089,5273970,2,29,10700,55.681189,12.518624,368.9655172413793
1090,5273966,2,31,10900,55.681189,12.518624,351.61290322580646
1091,5274221,1,26,8650,55.681189,12.518624,332.6923076923077
1092,5274220,1,36,8500,55.651556,12.511923,236.11111111111111
1093,5273971,2,29,10600,55.681189,12.518624,365.51724137931035
1094,5275733,1,25,7600,55.681189,12.518624,304.0
1095,5273944,3,79,11250,55.711542,12.480989,142.40506329113924
1096,5274028,4,100,15500,55.619018,12.570785,155.0
1097,5273989,1,52,10200,55.659106,12.510073,196.15384615384616
1098,5274270,1,35,7800,55.651556,12.511923,222.85714285714286
1099,5273998,2,43,10250,55.651307,12.511187,238.37209302325581
1100,5275277,1,39,8750,55.712077,12.575295,224.35897435897436
1101,5275280,1,35,8500,55.712077,12.575295,242.85714285714286
1102,5274248,1,35,7950,55.651307,12.511187,227.14285714285714
1103,5274282,1,35,7800,55.651556,12.511923,222.85714285714286
1104,5275278,1,36,9300,55.712077,12.575295,258.3333333333333
1105,5274277,1,25,7750,55.681189,12.518624,310.0
1106,5274280,1,25,7800,55.681189,12.518624,312.0
1107,5274254,1,26,7900,55.681189,12.518624,303.84615384615387
1108,5275282,1,37,8700,55.712077,12.575295,235.13513513513513
1109,5275272,3,70,13000,55.619409,12.567984,185.71428571428572
1110,5274022,3,94,15500,55.639508,12.58296,164.89361702127658
1111,5274023,5,117,15600,55.61897,12.567802,133.33333333333334
1112,5274021,3,78,15500,55.666674,12.625403,198.71794871794873
1113,5274025,5,111,15500,55.61897,12.567802,139.63963963963963
1114,5274053,4,104,15400,55.61897,12.567802,148.07692307692307
1115,5274293,1,35,7500,55.651307,12.511187,214.28571428571428
1116,5275341,1,33,6200,55.720895,12.556455,187.87878787878788
1117,5274060,3,84,14800,55.636125,12.581213,176.1904761904762
1118,5275332,4,114,14950,55.631852,12.574902,131.140350877193
1119,5274056,3,85,15400,55.666197,12.621256,181.1764705882353
1120,5274034,3,83,15300,55.666197,12.621256,184.33734939759037
1121,5274036,3,89,15300,55.666197,12.621256,171.91011235955057
1122,5274044,3,94,15000,55.666493,12.624566,159.5744680851064
1123,5274043,4,103,15200,55.619392,12.568249,147.5728155339806
1124,5274059,4,111,15500,55.639433,12.581914,139.63963963963963
1125,5274066,3,95,14800,55.70743,12.553607,155.78947368421052
1126,5274042,3,85,15100,55.666197,12.621256,177.64705882352942
1127,5271474,3,103,15879,55.67799,12.496304,154.16504854368932
1128,5274039,4,90,15200,55.635169,12.579627,168.88888888888889
1129,5274050,4,98,14900,55.609727,12.583102,152.0408163265306
1130,5275325,4,112,16689,55.659681,12.512877,149.00892857142858
1131,5274064,3,108,14700,55.638175,12.581597,136.11111111111111
1132,5274073,4,98,14900,55.72722,12.477641,152.0408163265306
1133,5274078,4,103,14800,55.619392,12.568249,143.6893203883495
1134,5274080,4,113,14200,55.711542,12.480989,125.66371681415929
1135,5274087,3,108,14600,55.638175,12.581597,135.1851851851852
1136,5274072,3,95,14400,55.637664,12.580775,151.57894736842104
1137,5274085,3,76,14000,55.638325,12.58099,184.21052631578948
1138,5274076,3,98,14200,55.61772,12.568271,144.89795918367346
1139,5274088,3,98,14000,55.726986,12.477065,142.85714285714286
1140,5274090,4,81,13900,55.61897,12.567802,171.60493827160494
1141,5274079,3,97,14500,55.619392,12.568249,149.48453608247422
1142,5274074,3,98,14400,55.61772,12.568271,146.9387755102041
1143,5274071,3,81,14700,55.659827,12.513933,181.4814814814815
1144,5274077,4,94,14900,55.619392,12.568249,158.51063829787233
1145,5274084,4,92,14000,55.711801,12.480088,152.17391304347825
1146,5274091,4,102,14000,55.71062,12.483975,137.2549019607843
1147,5274082,4,93,14150,55.711801,12.480088,152.1505376344086
1148,5274081,4,103,14500,55.619392,12.568249,140.7766990291262
1149,5274086,4,94,14000,55.619018,12.570785,148.93617021276594
1150,5274104,3,80,13600,55.639789,12.582016,170.0
1151,5248597,1,49,8000,55.703754,12.537448,163.26530612244898
1152,5274101,4,93,13700,55.711542,12.480989,147.31182795698925
1153,5275901,1,37,5632,55.707792,12.485342,152.21621621621622
1154,5275899,3,88,13800,55.649703,12.550492,156.8181818181818
1155,5274102,4,97,14150,55.711801,12.480088,145.8762886597938
1156,5274092,4,102,14000,55.71062,12.483975,137.2549019607843
1157,5274108,3,70,13500,55.635246,12.578788,192.85714285714286
1158,5274103,4,95,13750,55.711801,12.480088,144.73684210526315
1159,5275900,1,31,7350,55.703613,12.553748,237.09677419354838
1160,5274111,3,74,13500,55.636134,12.57952,182.43243243243242
1161,5274096,4,102,13900,55.711542,12.480989,136.27450980392157
1162,5274109,3,72,13600,55.636114,12.578472,188.88888888888889
1163,5274093,3,100,15000,55.638175,12.581597,150.0
1164,5246711,3,90,13250,55.682748,12.455784,147.22222222222223
1165,5275893,2,111,24900,55.726972,12.577694,224.32432432432432
1166,5274100,3,81,14200,55.636803,12.580686,175.30864197530863
1167,5274106,3,108,14300,55.638175,12.581597,132.40740740740742
1168,5247363,1,37,7100,55.703754,12.537448,191.8918918918919
1169,5110052,2,62,10850,55.676449,12.436417,175.0
1170,5092294,4,102,14000,55.71124,12.480251,137.2549019607843
1171,5247355,1,44,8995,55.695357,12.534754,204.4318181818182
1172,5261972,4,102,17100,55.618872,12.568731,167.64705882352942
1173,5247676,4,103,15260,55.636709,12.582897,148.15533980582524
1174,5261970,3,93,14200,55.618578,12.569062,152.68817204301075
1175,5074456,4,94,14050,55.671176,12.472884,149.46808510638297
1176,5179191,4,103,15400,55.61897,12.567802,149.51456310679612
1177,5130198,4,116,16150,55.640331,12.582975,139.22413793103448
1178,5113969,4,114,15200,55.671176,12.472884,133.33333333333334
1179,4869344,2,73,13028,55.61781,12.572924,178.46575342465752
1180,5246716,3,99,13900,55.682748,12.455784,140.40404040404042
1181,5247992,1,37,7100,55.703754,12.537448,191.8918918918919
1182,5247988,1,37,7100,55.703754,12.537448,191.8918918918919
1183,5248015,1,37,7100,55.703754,12.537448,191.8918918918919
1184,5248011,1,38,7100,55.703754,12.537448,186.8421052631579
1185,5247991,1,37,7100,55.703754,12.537448,191.8918918918919
1186,5247997,1,37,6900,55.703754,12.537448,186.48648648648648
1187,5247993,1,37,6900,55.703754,12.537448,186.48648648648648
1188,5247990,1,37,7100,55.703754,12.537448,191.8918918918919
1189,5246720,4,103,14850,55.682748,12.455784,144.1747572815534
1190,5248014,1,37,7100,55.703754,12.537448,191.8918918918919
1191,5246714,4,106,14650,55.682748,12.455784,138.20754716981133
1192,5246713,4,106,14750,55.682748,12.455784,139.1509433962264
1193,5248012,1,37,7100,55.703754,12.537448,191.8918918918919
1194,5246715,4,106,14950,55.682748,12.455784,141.03773584905662
1195,5248006,1,37,6900,55.703754,12.537448,186.48648648648648
1196,5206498,3,93,16220,55.646565,12.552006,174.40860215053763
1197,5107683,4,128,18750,55.648474,12.552865,146.484375
1198,1503814,2,77,55000,55.705974,12.588295,714.2857142857143
1199,4956111,2,64,10950,55.617418,12.566349,171.09375
1200,5248579,1,37,6900,55.703754,12.537448,186.48648648648648
1201,4979488,2,78,12950,55.637749,12.581051,166.02564102564102
1202,5252405,4,94,14900,55.619409,12.567984,158.51063829787233
1203,5079386,4,112,18600,55.648266,12.553423,166.07142857142858
1204,5162486,2,92,15300,55.659761,12.515062,166.30434782608697
1205,5107673,4,138,24950,55.648253,12.553517,180.79710144927537
1206,5179153,3,97,14995,55.65243,12.545442,154.58762886597938
1207,5115260,2,63,10850,55.671176,12.472884,172.22222222222223
1208,5092232,4,102,13900,55.711542,12.480989,136.27450980392157
1209,5254743,3,107,19900,55.671843,12.572796,185.98130841121494
1210,4956123,3,80,12950,55.617418,12.566349,161.875
1211,5033162,4,94,13850,55.671176,12.472884,147.3404255319149
1212,5248600,1,37,6900,55.703754,12.537448,186.48648648648648
1213,5248594,1,37,6900,55.703754,12.537448,186.48648648648648
1214,4956086,1,60,10450,55.617418,12.566349,174.16666666666666
1215,5248023,1,37,7100,55.703754,12.537448,191.8918918918919
1216,5248019,1,37,7100,55.703754,12.537448,191.8918918918919
1217,5184716,4,105,16000,55.619638,12.568158,152.38095238095238
1218,5248607,1,37,6900,55.703754,12.537448,186.48648648648648
1219,5248021,1,37,7100,55.703754,12.537448,191.8918918918919
1220,4956098,2,65,11050,55.617418,12.566349,170.0
1221,5248604,1,37,6900,55.703754,12.537448,186.48648648648648
1222,5248592,1,38,6900,55.703754,12.537448,181.57894736842104
1223,5248590,1,37,6900,55.703754,12.537448,186.48648648648648
1224,5107672,3,111,15900,55.648609,12.553888,143.24324324324326
1225,5024204,3,96,14100,55.656054,12.547822,146.875
1226,5011143,4,95,14350,55.635957,12.577198,151.05263157894737
1227,5088650,1,32,7334,55.705502,12.527119,229.1875
1229,5261723,1,45,8500,55.688441,12.491476,188.88888888888889
1230,5143236,5,141,16950,55.705563,12.433942,120.2127659574468
1231,5072897,4,81,13900,55.61897,12.567802,171.60493827160494
1232,4956081,2,64,11450,55.617418,12.566349,178.90625
1233,5121298,3,64,14214,55.663095,12.593584,222.09375
1234,4953595,2,62,11000,55.676449,12.436417,177.41935483870967
1235,5105726,4,118,15450,55.705544,12.433945,130.9322033898305
1236,4953570,2,67,11150,55.671176,12.472884,166.4179104477612
1237,5014339,4,143,24795,55.660027,12.56067,173.3916083916084
1238,5122573,5,119,16900,55.619638,12.568158,142.01680672268907
1239,4738533,4,128,15400,55.636472,12.581225,120.3125
1240,5126144,4,95,15200,55.665523,12.456109,160.0
1241,5126179,3,86,13200,55.665522,12.456031,153.48837209302326
1242,5107659,3,140,17900,55.645488,12.545785,127.85714285714286
1243,4956074,2,65,11250,55.617418,12.566349,173.07692307692307
1244,5092205,4,92,14050,55.711801,12.480088,152.7173913043478
1245,5143425,4,101,16000,55.616752,12.568257,158.41584158415841
1246,5113958,3,104,14350,55.671176,12.472884,137.98076923076923
1247,5074441,4,81,13900,55.61897,12.567802,171.60493827160494
1248,5061936,5,132,15800,55.6341,12.580702,119.6969696969697
1249,4738535,3,83,12550,55.67683,12.436433,151.20481927710844
1250,4856706,4,100,19552,55.664493,12.591439,195.52
1251,5106555,3,85,13100,55.676449,12.436417,154.11764705882354
1252,4898890,3,121,19350,55.67783,12.573206,159.91735537190084
1253,5108459,4,100,14600,55.635908,12.577504,146.0
1254,5262327,3,72,12000,55.665348,12.457358,166.66666666666666
1255,5092234,4,93,13850,55.711542,12.480989,148.9247311827957
1256,5108463,3,83,12700,55.676983,12.436204,153.0120481927711
1257,5041883,3,85,13000,55.676449,12.436417,152.94117647058823
1258,5024242,3,82,14500,55.635466,12.577542,176.82926829268294
1259,5126128,1,28,8002,55.645948,12.63612,285.7857142857143
1260,5248605,1,37,6900,55.703754,12.537448,186.48648648648648
1261,5148236,3,99,12900,55.68367,12.453949,130.3030303030303
1262,5088655,1,32,7334,55.705502,12.527119,229.1875
1263,5107658,3,82,14500,55.651396,12.555883,176.82926829268294
1264,5079018,2,81,16700,55.657744,12.567416,206.17283950617283
1265,5179173,2,98,15245,55.65243,12.545442,155.5612244897959
1266,5115244,5,123,16705,55.621711,12.572956,135.8130081300813
1267,5113968,2,76,11450,55.671176,12.472884,150.6578947368421
1268,5249206,4,101,14975,55.677015,12.433977,148.26732673267327
1269,5092248,4,93,13750,55.711542,12.480989,147.8494623655914
1270,5080342,4,118,20250,55.64444,12.551754,171.61016949152543
1271,4991120,4,124,17100,55.619128,12.568626,137.90322580645162
1272,4810189,2,123,28000,55.673688,12.54063,227.64227642276424
1273,5083113,3,93,15538,55.649051,12.535273,167.0752688172043
1274,5107676,4,96,17300,55.643976,12.551135,180.20833333333334
1275,2391595,3,102,13600,55.620789,12.57112,133.33333333333334
1276,4828468,3,73,12000,55.7339,12.575419,164.3835616438356
1277,5106530,4,95,13950,55.638359,12.58366,146.8421052631579
1278,4979585,2,58,11700,55.638325,12.58099,201.72413793103448
1279,5111239,2,48,11300,55.705378,12.543452,235.41666666666666
1280,5054835,4,102,17200,55.649175,12.553826,168.62745098039215
1281,5074398,4,100,14167,55.626185,12.576225,141.67
1282,5110006,3,96,14977,55.621584,12.57341,156.01041666666666
1283,4897546,4,116,19673,55.649051,12.535273,169.5948275862069
1284,4581594,3,169,25350,55.673109,12.589947,150.0
1285,5076003,3,111,18550,55.643764,12.55075,167.11711711711712
1286,5118160,4,118,20500,55.64444,12.551754,173.72881355932202
1287,4699067,3,129,21500,55.661435,12.575557,166.66666666666666
1288,5081667,2,71,11400,55.682562,12.456123,160.56338028169014
1289,5037851,4,99,14400,55.688955,12.449246,145.45454545454547
1290,5126130,1,28,8139,55.645948,12.63612,290.67857142857144
1291,5112593,3,69,12800,55.618372,12.573111,185.5072463768116
1292,4856639,3,96,13227,55.626185,12.576225,137.78125
1293,5111812,4,129,15900,55.636709,12.582897,123.25581395348837
1294,5111293,2,62,10950,55.676449,12.436417,176.61290322580646
1295,5049677,1,50,10700,55.668393,12.612989,214.0
1296,4938087,3,100,16175,55.648262,12.552649,161.75
1297,4953614,2,64,11250,55.676449,12.436417,175.78125
1298,5113497,2,128,16300,55.645488,12.545785,127.34375
1299,5046471,4,84,15500,55.648202,12.537402,184.52380952380952
1300,5084001,4,94,13950,55.671176,12.472884,148.40425531914894
1301,5105723,5,128,16150,55.705827,12.433875,126.171875
1302,5015735,3,89,13200,55.616959,12.566361,148.31460674157304
1303,5092252,4,102,13900,55.711542,12.480989,136.27450980392157
1304,4956089,2,64,10650,55.617418,12.566349,166.40625
1305,5121296,3,65,14532,55.663095,12.593584,223.56923076923076
1306,4979588,2,58,12400,55.638325,12.58099,213.79310344827587
1307,5247989,1,37,7100,55.703754,12.537448,191.8918918918919
1308,5113441,2,65,11000,55.676449,12.436417,169.23076923076923
1309,5079016,1,81,16600,55.657744,12.567416,204.93827160493828
1310,4856826,4,144,21833,55.649051,12.535273,151.61805555555554
1311,4984339,4,155,20300,55.656145,12.548338,130.96774193548387
1312,5080344,4,111,17450,55.653989,12.549597,157.2072072072072
1313,5143278,4,119,16100,55.644235,12.549001,135.2941176470588
1314,5086705,4,103,14150,55.671176,12.472884,137.37864077669903
1315,5266837,3,89,13300,55.617443,12.568106,149.43820224719101
1316,5175893,4,91,14400,55.665182,12.454883,158.24175824175825
1317,5107675,4,116,18800,55.644503,12.550783,162.06896551724137
1318,5015705,1,43,10700,55.61687,12.566039,248.8372093023256
1319,5008246,2,64,13093,55.649051,12.535273,204.578125
1320,5058139,2,59,11650,55.636709,12.582897,197.45762711864407
1321,4979529,2,67,11900,55.637843,12.580475,177.61194029850745
1322,5126159,2,67,12400,55.665523,12.456098,185.07462686567163
1323,5126158,2,74,12000,55.665523,12.456109,162.16216216216216
1324,5063305,4,141,16950,55.619686,12.5741,120.2127659574468
1325,4852171,4,117,15200,55.640709,12.583517,129.9145299145299
1326,5126154,4,95,15500,55.665523,12.456098,163.1578947368421
1327,5009488,1,149,26500,55.657744,12.567416,177.8523489932886
1328,5107667,4,113,16900,55.645226,12.549663,149.55752212389382
1329,3259297,3,139,18995,55.676193,12.471977,136.6546762589928
1330,5115270,3,85,13100,55.676449,12.436417,154.11764705882354
1331,5031801,3,169,25350,55.672567,12.589598,150.0
1332,1503815,1,60,40000,55.706086,12.588568,666.6666666666666
1333,5116657,4,98,14400,55.688955,12.449246,146.9387755102041
1334,4998788,5,118,17907,55.621337,12.573197,151.75423728813558
1335,5261724,4,102,17100,55.618872,12.568731,167.64705882352942
1336,5126162,4,91,15600,55.665523,12.456109,171.42857142857142
1337,5015728,1,43,10100,55.616959,12.566361,234.88372093023256
1338,5081627,4,94,16600,55.651125,12.555139,176.59574468085106
1339,5078231,3,96,14750,55.644318,12.549037,153.64583333333334
1340,4984373,5,123,17500,55.619638,12.568158,142.27642276422765
1341,4961321,4,104,18100,55.649175,12.554973,174.03846153846155
1342,5015733,5,112,16000,55.616959,12.566361,142.85714285714286
1343,5107669,4,146,19600,55.645312,12.549316,134.24657534246575
1344,5107668,3,119,17600,55.645628,12.548445,147.89915966386553
1345,5009583,1,49,10700,55.668745,12.613605,218.3673469387755
1346,5126131,1,28,8125,55.645948,12.63612,290.17857142857144
1347,5079414,4,99,14300,55.688955,12.449246,144.44444444444446
1348,5248606,1,37,6900,55.703754,12.537448,186.48648648648648
1349,5092228,5,110,16000,55.711801,12.480088,145.45454545454547
1350,5076016,4,90,16600,55.644186,12.551306,184.44444444444446
1351,5162489,4,102,15300,55.618467,12.56674,150.0
1352,5046458,4,86,15600,55.648202,12.537402,181.3953488372093
1353,5015702,3,77,14000,55.61687,12.566039,181.8181818181818
1354,4766655,3,121,19350,55.67783,12.573206,159.91735537190084
1355,4568229,2,167,27300,55.657744,12.567416,163.47305389221557
1356,5092246,4,104,14100,55.711542,12.480989,135.57692307692307
1357,5066242,4,103,14150,55.671176,12.472884,137.37864077669903
1358,5111291,4,139,17650,55.619686,12.5741,126.97841726618705
1359,5126152,3,86,13900,55.665523,12.456109,161.62790697674419
1360,5046476,4,86,15500,55.648202,12.537402,180.2325581395349
1361,5092216,3,74,12200,55.711095,12.47929,164.86486486486487
1362,5113498,2,140,17900,55.645488,12.545785,127.85714285714286
1363,5126241,3,90,16100,55.619978,12.568789,178.88888888888889
1364,5054982,4,102,17200,55.649175,12.553826,168.62745098039215
